CONDITION_ID	PHENOTYPE_ID
OMIM:101000	HP:0009734
OMIM:101000	HP:0009737
OMIM:101000	HP:0009737
OMIM:101000	HP:0010628
OMIM:101000	HP:0030052
OMIM:101000	HP:0100014
OMIM:101000	HP:0100697
OMIM:101000	HP:0100698
OMIM:101120	HP:0000006
OMIM:101120	HP:0000263
OMIM:101120	HP:0000272
OMIM:101120	HP:0000274
OMIM:101120	HP:0000303
OMIM:101120	HP:0000316
OMIM:101120	HP:0000327
OMIM:101120	HP:0000369
OMIM:101120	HP:0000400
OMIM:101120	HP:0000470
OMIM:101120	HP:0000494
OMIM:101120	HP:0000586
OMIM:101120	HP:0000664
OMIM:101120	HP:0000678
OMIM:101120	HP:0000944
OMIM:101120	HP:0000974
OMIM:101120	HP:0001159
OMIM:101120	HP:0001177
OMIM:101120	HP:0001363
OMIM:101120	HP:0001382
OMIM:101120	HP:0002757
OMIM:101120	HP:0003103
OMIM:101120	HP:0004299
OMIM:101120	HP:0004322
OMIM:101120	HP:0004349
OMIM:101120	HP:0009816
OMIM:101120	HP:0010055
OMIM:101120	HP:0011304
OMIM:101200	HP:0000006
OMIM:101200	HP:0000028
OMIM:101200	HP:0000126
OMIM:101200	HP:0000148
OMIM:101200	HP:0000175
OMIM:101200	HP:0000189
OMIM:101200	HP:0000193
OMIM:101200	HP:0000238
OMIM:101200	HP:0000239
OMIM:101200	HP:0000244
OMIM:101200	HP:0000263
OMIM:101200	HP:0000270
OMIM:101200	HP:0000272
OMIM:101200	HP:0000272
OMIM:101200	HP:0000294
OMIM:101200	HP:0000303
OMIM:101200	HP:0000316
OMIM:101200	HP:0000324
OMIM:101200	HP:0000337
OMIM:101200	HP:0000348
OMIM:101200	HP:0000389
OMIM:101200	HP:0000405
OMIM:101200	HP:0000407
OMIM:101200	HP:0000444
OMIM:101200	HP:0000452
OMIM:101200	HP:0000453
OMIM:101200	HP:0000486
OMIM:101200	HP:0000494
OMIM:101200	HP:0000505
OMIM:101200	HP:0000586
OMIM:101200	HP:0000648
OMIM:101200	HP:0000684
OMIM:101200	HP:0000692
OMIM:101200	HP:0000822
OMIM:101200	HP:0001061
OMIM:101200	HP:0001162
OMIM:101200	HP:0001177
OMIM:101200	HP:0001249
OMIM:101200	HP:0001274
OMIM:101200	HP:0001331
OMIM:101200	HP:0001355
OMIM:101200	HP:0001507
OMIM:101200	HP:0001629
OMIM:101200	HP:0001770
OMIM:101200	HP:0002007
OMIM:101200	HP:0002021
OMIM:101200	HP:0002032
OMIM:101200	HP:0002093
OMIM:101200	HP:0002119
OMIM:101200	HP:0002623
OMIM:101200	HP:0002676
OMIM:101200	HP:0002676
OMIM:101200	HP:0003041
OMIM:101200	HP:0003070
OMIM:101200	HP:0003888
OMIM:101200	HP:0004397
OMIM:101200	HP:0004468
OMIM:101200	HP:0004487
OMIM:101200	HP:0004635
OMIM:101200	HP:0005280
OMIM:101200	HP:0005776
OMIM:101200	HP:0006118
OMIM:101200	HP:0007099
OMIM:101200	HP:0007291
OMIM:101200	HP:0007343
OMIM:101200	HP:0008111
OMIM:101200	HP:0009601
OMIM:101200	HP:0009642
OMIM:101200	HP:0009702
OMIM:101200	HP:0010554
OMIM:101200	HP:0011318
OMIM:101200	HP:0011800
OMIM:101200	HP:0012368
OMIM:101200	HP:0100615
