CONDITION_ID	PHENOTYPE_ID
12444	12846
12445	402|1001|5627|11203|11207|11467|12167|12774|15954|17068|17069|17072|20462
12446	12846
12447	12474|13296|19592|20551
12448	11868|19601
12449	12846
1245	1439|2163|3123|3862|9028|11289|13452|13593|14233|15496|16043|16046|16119|19334|19586
12450	659|2331|2597|3123|12529|13354|13506|13994|14441|14471|15807|16044|16242|17894|19590|19601|20435
12451	1312|3795|8960|11366|16521|16754|17019|17021
12452	12545|15344|15518|16721|16735|17249|18743|18744|22055
12453	2421|2589|15521|16750|17042|17044
12454	12460|12463|14537|19596
12455	1228|11397|12463|12482|12490|14628|15327|19598
12456	12846
12457	12244|13213|15974|16043
12458	3798|3802|15522|16750|17323
12459	12546|12559|15522|16750|17323
1246	10096
12460	11336|13453|14564|14642|14765
12461	12382
12462	16676|16678
12463	15587|16422
12464	1023|1850|2369|2373|2726|3123|12357|13460|14590|17313|17940|19590
12465	11385|12463|12776|14537|19597|19698|21811
12466	3122|11275|12159|12382|12500|15954|16043|16146|18556|20435
12467	1001|14424
12468	12846
12469	11749|12167|19585
1247	1228|11383|11709|11876|11881|12455|12463|12490|12846|13285|13805|14730|14801|18469|19598|21475
12470	12105|19587
12471	1425|11346|11350|12479|12483|12634|13832|13992|14628|16072|16274|19591|19601|19608
12472	12846
12473	11338|13456|13662|13744|14473|14611|15112|15113|16392
12474	13824|15031
12475	1919|14207|16678
12476	12274|12332|13428
12477	5486|11897|12286|12324|12626|13418|13499|16570|18280
12478	1505|1586|2090|5716|15445|16823|19587
12479	715|730|1583|11254|11600|12455|14625|15150|15279|17073|19587
1248	1813|4815|12444|12457|12463|12478|12486|12895|13444|14537|16256|18301|19598|19610|20229|20628|20629|20650|20768|21005|21173
12480	12450|12895|17313|19606|19755|20650|20652|21173
12481	1312|1397|2236|8624|11300|12634|15587|16422|16797|17019|19599|19607
12482	10587|12774|16623|17417
12483	3123|12272|14553|18582
12484	183|3122|14054|21607
12485	629|1149|2414|5716|12650|12882|13308|16060|16495
12486	7699|12412|15419|16389|16436|20435|20437
12487	730|13758|15162|15164|16193
12488	16077
12489	1425|11290|11880|12490|16521|19598
1249	934|19591
12490	20599|21544
12491	1001|1033|1603|13521|13560|15538|19585|19590
12492	5339|11446
12493	1425|1695|3655|3700|4815|6650|11867|12774|13061|13708|19589|20629
12494	761|2597|3982|5797|12934|14001|15246|15655|16509|19588
12495	49|622|3123|8935|11888|13207|13396|14216|15396|15400|15454|15713|18389
12496	12846
12497	661|975|1247|1453|3117|8079|12503|13298|13976|15496|15499|16104|16138|16837|18557|19586|21872
12498	12846
12499	12449|12452|12463|12895|18192|19597|19691|19692
125	1001|11597|11600
1250	761|1583|11156|11159|11162|11165|11167|11193|11195|11196|11714|11800|11882|12010|12011|12036|12978|13254|13749|13750|13766|13768|13904|14540|14799|14858|14863|14878|14881|14916|15107|15260|15467|16164|19589
12500	12846
12501	18121
12502	11833|12332|13525
12503	12943|17733|19587
12504	19591
12505	19587
12506	12846
12507	1219|11325|11337|11749|15492|19599
12508	12167|12774|13535|14797|15298|19609
12509	12490|15501|19594
1251	1033|1364|1716|1831|5797|7495|7498|11482|12007|12010|12011|12018|12039|12185|12272|13284|13511|14001|16695|16698|16699|19098|19109|19586|21281|21283|21289|21291|21293
12510	12846
12511	16194
12512	629|2414|3123|12054|12057|12253|12639|15930|19457
12513	761|1246|8221|8267|8338|8670|14662|16072|16471|19587|19609|21235
12514	761|1246|8221|8267|8338|8670|16072|16471|18985|19587|19609|21235
12515	2414|8855|15445|16495
12516	1580|12724|12740
12517	972|1243|1268|3368|8897|12463|14765|16287|18296|18913|19586|19591|21548
12518	13423
12519	12331
1252	926
12520	13354
12521	4669|4712|8935|11391|11402|11750|11767|11777|11789|11802|11804|11858|11905|12028|12167|13709|19585|20753|20992|20993
12522	5428
12523	13304|13553
12524	12846
12525	12846
12526	12382
12527	18281
12528	18289
12529	1425|2147|12980|14466|14468|15110|15496|15579|15805|16116
1253	201|211|277|697|769|1579|2068|2221|2222|2244|2254|2293|3982|4011|4385|7147|11180|11195|11207|11216|11217|11219|11246|11268|11457|11458|11497|11502|11808|11829|11876|12463|13723|13741|13762|13763|14652|14724|14996|15141|15228|15256|15743|16108|16508|18253|18417|18419|18469|19313|19327|19330|19384|19385|19589|19643|19648|19710|19993
12530	1982|7665|11185|12373|14764|15528|15550|19371|19375|19469
12531	19587
12532	257|2368|3144|11207|12167|12653|17068
12533	1219|1220|1239|1251|1295|4526|8192|8740|11352|11548|11678|12469|13869|16213|16274|16472|19111|19171|20066
12534	13102|17104
12535	12827
12536	12846
12537	151|19583|19588
12538	1073|2314|12381|13556|16135|19732
12539	629|8855
1254	1813|4815|12449|12457|12463|12640|12653|12858|13396|13833|14421|14431|14537|14618|15396|15570|16256|16417|16418|16454|16878|18114|19442|19591|19610|20629|20650
12540	11911|12759|12774
12541	11600|12265|12442|12773|13656|13751|13766|13768|13771|15040|15467|15715|16164|16238|16239|16610|16852|20462
12542	84|15838|16683|19590
12543	13075|13102
12544	13102|15626
12545	13102
12546	12846
12547	11318|19591
12548	14150
12549	1505|12167
1255	12105|12145|12182|13288
12550	12479|19598
12551	5797|12167|13102|14498|17104|17249|19586
12552	1831|16601
12553	19592
12554	12846
12555	7679
12556	201|1149|1237|2414|4669|7315|11137|12272|13805|14420|14574|14575|14629|15492|15847|16146|16380|16826|17061|17079|17088|17123|17124|18556|19559|20434
12557	1583|11889|15906|19587
12558	17413|18246|18287
12559	5678|12882|15445
1256	4815|16256|20629
12560	1023|20599
12561	698|1586|2247|11203|11207|11266|11467|13084|15018|15145|15642|15819|15866|16694|18630|19587
12562	12846
12563	12846
12564	5336|12904|18420
12565	12846
12566	972|973|5797|19585
12567	7140|16973
12568	7691|11566|11868
12569	7502|10992|11384|12245|13422|14227|16686|18472
1257	12444|12895|15570|19596
12570	18296
12571	1001|12167|12267|12855|13445|14227|14437|19880
12572	1001|12167|13445|14227|19880
12573	12846
12574	13499
12575	5428|12045|13207
12576	12272|13560|13825|16120|19951
12577	15626|16711|16724|16729|16758
12578	151
12579	12300|12904|18419|19585
1258	1163|2040|3802|8139|10587|11688|12774|14497|14656|14771|15625|15814|15815|17877|19586|19587
12580	12080|12640|13308|17775
12581	19598
12582	11993|15379
12583	7676|13987
12584	1226|12774|19598
12585	12718|12774|19597
12586	2027
12587	1813|11385|12456|12490|14730
12588	12846
12589	12846
1259	11325|12449|12479|12490|12895|13455|14152|14811|15570|16499|19592|19704|20200|20666
12590	17414
12591	12166|18648
12592	667|678|1071|1073|1627|2276|8765|11275|12846|15672|15805|15832|16135|17096|17120|17136|17139|17160|17503|17893|18556|18559
12593	1312|1425|1439|1441|11289|12811|13231|13738|14250|15630|16046|16955|17391|18596|18699|19671
12594	12846
12595	12846
12596	2314|11279|11612|13593|14425|15877
12597	2040|2236|2275|3115|3795|10865|13246|15554|16643|16721|17025|19601|22515
12598	1541|2597|16187|17032|18296|19459|19549|19601|20599
12599	7140
126	1001|11597|11600
1260	290|597|12265|12279
12600	8862|13795|14470|15301|15838
12601	12442|19596
12602	12472|14805|15465|17968|19609
12603	780|8952|11341|11385|12463|12482|13709|13828|14234|14620|14628|19598|19610|21220
12604	12846
12605	12846
12606	761|1053|12099|12114|12133|12272|12743|12774|12940|14218|14560|15448|15983|16178|17631|18081|18209|19313|19390|19412|19586
12607	17948
12608	629|2414|13308|15394|16060|16495|16822
12609	12167
1261	290|12265|12279
12610	12846
12611	80|3123
12612	3796
12613	3796
12614	1312|1486|8640|16720
12615	11572|12167|12533|13830|14801|16255|17866
12616	12490|16193|19592
12617	1250|1580|1640|1982|2054|2597|3123|3145|9064|11141|11191|12148|12653|12857|13519|13581|15053|15054|15220|15530|15550|15842|16076|16261|16695|17916|18649|19137|19411|19472|19586|19592
12618	4669|11584|11746|11748|11806|11868|12463|14042|14823|18469|19598
12619	1339|2597|5097|11328|11348|11478|11878|11883|12533|12634|14017|14638|14818|15382|15481|16127|16181|16461|17325|19608|19993|20582|20631|20755|21021|21487
1262	1674|12173
12620	1243|1247|14765|16287|18913|19591|20448
12621	3123|19598
12622	488|871|12853|13414|16036|16223|16225
12623	661|780|2090|12349|12411|12532|12779|14216|16837
12624	11276|11278|13277|13354|13934|15436|15673|16043|16136
12625	1454|12110|12117|12145|13417
12626	12846
12627	19597
12628	1073|2276|5427|11643|12166|12641|13312|13314|13354|15930|16838|17793|18921
12629	12474|13296|19594|20595
1263	1674|12173
12630	11142|11402|15698
12631	368|406|1970|5270|12167|17618|20462
12632	320|5627|17403
12633	1161|1164|19589
12634	1555|1647|12274
12635	420|15759|16033|16366
12636	17201|17228
12637	15673
12638	649|1451|13622|16096|16104
12639	14778
1264	629|973|2414|11789|11832|11842|13308|16993|18486
12640	1149|1927|11141|14216|16146|18556
12641	12846
12642	1627|11278|15672
12643	678|5486|16187|17893
12644	19585
12645	1482|5428|8507|11289|13231|14014|15442|15587|18736|19586
12646	13311|15710|18347|20504
12647	13506|14513|15807|15955|18921
12648	12346|13522|16573
12649	12346|13522|16573
1265	1029|1647|12774
12650	12846
12651	9028|11658|14600|15088|16394
12652	1813|11808|11842|13847|13848|14231|14487|15525|16406|19587
12653	1243|14765|15838|18081|18209|18913|19076|19457|19585|19803|20124|21712
12654	2589|13735|16710
12655	12846
12656	12463|13231|13491|17286|17350|19606
12657	973|1033|11806|11829|12167|12274|12774|13846|13848|14257|16246|17122
12658	2597|3982|11266|12527|12529|15955|16136|16815|17032|17675|19588|20434|20435
12659	19591|19939
1266	1029|12774
12660	13121|13122|14027
12661	12846
12662	3145|13654|14514|14569|15951|15954|18649
12663	5518|13617|14574|15725|17061|17127|17129|17130
12664	13523|16152
12665	3123|10786|12972|15804|15955|16136|16145|17653|17821|17831|18704|19519
12666	1627|1697|2314|15855|17032|19586
12667	11658|19596
12668	11658|19596
12669	616|761|1586|2247|5840|7623|11191|11467|11729|12273|15052|15480|15864|19486|19489|19587|19792|19866|19868|19940|20744
1267	1001
12670	17080
12671	3122|11517|14555|16236|19820
12672	12846
12673	10559|16074
12674	4011|5797|15864
12675	2157|13919|14450|14578
12676	15049
12677	697|761|1586|2247|3894|5339|7009|11203|11207|11267|11409|11502|12095|12127|13084|14218|14277|15052|15099|16820|19483|19486|19587|19924
12678	11750
12679	12846
1268	1001
12680	1813|4254|12463|12473|14350|19591
12681	12167|17712|17720|19585
12682	2627|10324|13990|14672|16098|18618
12683	13643|14590|15031|15854|17136
12684	91|93|3123|12297|13331|13354|13506|14049|14513|15437|15807|15824|15955|16044|16136|16145|17827|19516|19970|20434
12685	12846
12686	1276|1813|12471|15102|19598
12687	1404|2421|12995|13140|14510|15567|15962|16635|17042|17045|17169
12688	10559|12167|15355|16075|17110|17231|18350
12689	18081|19585
1269	290|12265
12690	13277|14536
12691	425|973|2414|11836|12167|12641|14299|16478
12692	4254|12463|14350
12693	290|11169|12265|12279|20462
12694	13724
12695	1937|13556|16955
12696	659|13664|16044|19592
12697	18820
12698	201|622|993|1001|7373|12362
12699	11402|11430|11432
127	603|1799|2373|2465|2627|2760|7756|11725|11993|12773|13504|13529|15379|15904|16036|17381
1270	3562|7498|8112|11155|11156|11165|11195|11216|12010|12011|12302|14686|14970|15210|15639|16061|16069|16184|16923|17785|18422|18446|19587|21281|21304
12700	12442|17417|19610
12701	12442|17417|19610
12702	19591
12703	14823|16958
12704	12846
12705	769|1246|13371|19227|19591
12706	1364|14350
12707	769|1276|12411|13675|13831|14216|14445|15693|16080|16289|19167|19599|20012
12708	14350
12709	14350
1271	737|761|1579|1586|6559|7971|12167|14560|19587
12710	12412|13452|17936|18749
12711	12412|13452|17936|17998|18749
12712	14350
12713	1528|10771|12774|18021|18047
12714	12846
12715	769|13140|16074|16094|17264|17266|18348
12716	1312|1797|2589|3798|3802|13034|13102|13825|15355|16669|17038|17039|17043|17096|17106|17108|17117|17119|17120|17121|17139|17140|17213|17249|18324
12717	13067|13075
12718	761|19587
12719	1505|9286
1272	393|1001|1033|3123|5797|11911|11957|11958|12185|12765|13648|16519|19586
12720	2117
12721	597|1927|15955|16145
12722	761|780|1586|3902|10796|13334|14750|15324|15691|19316|19411|19587|19846
12723	12859|19592
12724	12846
12725	2087|11597|12802|16379|20462
12726	12846
12727	1927|2597|12244|12848|13269|13322|13425|13506|13725|13994|15246|15804|15955|16044|16136|17032|18557|18899|20108
12728	11679|15607|16729|17110
12729	3123|5797|19586
1273	1425|11602|19598
12730	10727|11564|14001
12731	1237|1289|13461|15110|15669
12732	761|1583|1592|2079|12658|14653|15355|19587
12733	1021|11772|11809|12167|12362|19586
12734	7544|15838
12735	12688|18281
12736	12718|16946
12737	11325|11482|13661|14986|15789|15809|19589
12738	5654|11155|11216|11482|13661|13741|13836|14739|14970|14999|15768|15787|16568|16924|19589
12739	11482|13661|19589
1274	14770|16612|19157
12740	12284
12741	12846
12742	1311|1699|15463|15552|15615|16585|16590|16621|16676|16678|16940|17008|18157|18165|18169
12743	19598
12744	1276|1716|11338|11346|11868|11878|12463|13074|14473|14811|15327|17329|19598
12745	12846
12746	12846
12747	1268|14666|15031|16287|17032
12748	14216
12749	11379|12253|13034|13675|17204
1275	1228|4254|5336|8504|10834|11348|11350|11607|12129|12144|12146|12586|13285|13417|13693|13709|16393|19608
12750	12846
12751	201|214|4254|4669|5797|10988|11750|11789|11868|12274|12345|12364|12774|12848|14471|14537|14751|15513|18176|18209|19608|19609|19908|20025|20339|20591
12752	11366|15559|15622|15623
12753	3798|15623|15959|16623
12754	3802
12755	1071|1082|1083|1306|1312|10780|10925|15511|17682|18293
12756	1001|12167|12639|12653|19590
12757	659|13338|13506|13664|17492
12758	11778|12245|12282|12774|13504|14052|14596|15355|17032
12759	12846
1276	11403|12212
12760	15572|19596
12761	12473|14750|14751|14816|15465|17498|18209|20019|20602
12762	1032|13521|16826|19569|19880
12763	14980|14981|15178|15179|15281
12764	14040|18297
12765	26|2414|2597|5428|5797|8935|12078|12646|13312|13314|13813|13825|15400|15445|15694|15930|15946|16146|16804|17901|17913|18556|20452|21907
12766	7775|17104
12767	697|15232|18611
12768	11402|13075|15607
12769	12272|13380
1277	597|11163|12265|12488|12641|14402|14799|14879|14882|19586
12770	17104
12771	13296|15508|17371|19598
12772	11404|13304
12773	735|2247|2368|2428|2597|6559|7479|12805|13290|14238|14684|15866|19587
12774	629|973|2414|11832|16060|16993
12775	934|2368|11450|16522|18725
12776	1850|2454|2687|14408|17937
12777	3368|12774|14765|15031|16077|16286
12778	13102|15626|17312
12779	12846
1278	277|379|407|409|444|1049|1752|4815|6650|7495|11155|11469|11739|11783|11860|11868|11998|12000|12190|12490|12774|12846|12902|12916|13328|13683|13836|14042|14322|14713|14995|15000|15004|15010|15456|15534|15639|15766|15789|15864|16034|16069|16927|17330|17474|17804|18114|18437|19588|19598|19888|20576|20625|20629|20650|20740|21005|21006|21191|21902|22093
12780	15624|16619
12781	12846
12782	11403|15697
12783	15878
12784	924|3368|14765|18915|19600|19610
12785	13773
12786	629|2414|8854|11309|13308|14732|16495
12787	11318|19598
12788	11318|12167|19585|20200|21808
12789	12653|12955|15710|17545|17550
1279	1699|1922|2028|3123|3655|11512|11517|12230|12774|17682|18013|19586|22106|22108|22176|22191|22192
12790	15725
12791	13739
12792	667|1453|13663|15807
12793	667|678|1149|16043|16146|16242|19601
12794	1850|1915|2597|11467|11600|13084|13290|14933|14968|14991|15017|16815|17785|18394|18680|19586|19602
12795	15360|17041
12796	13414
12797	11279|12972|13354|13506|13664|13976|15807
12798	12846
12799	7623|11888|11889|11989|14621|15480|19589
128	973|1001|1029|1033
1280	1364|3655|5797|11512|18681|19585|19586|19600|22071|22072|22108|22177
12800	2027|13075|15580|17277
12801	667|1069|12503|12621|12873|13527|13813|16146|16837|16842|17824
12802	444|7378|13459|17382|20193
12803	11787|11853|11867|14312|19586
12804	1583|3123|15390|19587
12805	15904
12806	15904
12807	12171
12808	659|2276|3122|13813|16146|17486|20434
12809	13999|17313|19601
1281	209|11345|11746|11878|12451|12463|12486|12846|13992|14537|14737|19598|19699|19759|20629|20649|20667
12810	19591
12811	667|678|1149|1627|1927|8987|11137|11138|12159|12381|13452|14470|14513|16146|16242
12812	14488|19592|20575
12813	12846
12814	13685|16587|17109|17243
12815	2121|15521|15626|16754|16758
12816	2121|15521|15626|16754|16758
12817	1015|12235|12244|13669|15835
12818	1399|1482|2027|3123|18296|20725
12819	7687|10846|15692|18296
1282	15697|19593
12820	1425|5797|11325|12411|12463|14537|14811|15622|16524|19598
12821	1425|11325|12411|12463|14537|14811|19598
12822	12846
12823	622|16724|16749|17367
12824	12846
12825	2414|11309|12640|13308|15428
12826	14027|17263
12827	14027|17263
12828	715|2597|11597|13652|13654|15744|17073
12829	16340
1283	11337|12463|12846|12858|13285|13805|14153|14537|19591
12830	12846
12831	1620|2052|2293|17296|18637
12832	14537|19598|20022
12833	2414|3123|4671|12581|13925|15281|16169|18423|19585
12834	1247|15669|19598
12835	19597
12836	13361|13363
12837	13418|13954|14216|15835|18280
12838	409|1364|15914|22512
12839	17301
1284	209|761|11194|11203|11207|11745|12193|13400|13708|13712|13836|14924|14930|14969|14970|14996|15055|15271|15768|18081|19587|21190
12840	17301
12841	2121|13140|16585|16721|17038|17039|17040|17041
12842	2|91|93|109|1585|1669|3902|12099|12976|13600|14560|15426|15513|15692|16178|19390|19405|19424|19545|19586|19590
12843	1974|2198|3123|6443|11258|11568|15641|19586|19588
12844	1813|2198|11725|11906|12467|13430|15249|15748|17032|20994
12845	1001|1829|2465|2573|2687|9095|11832|11846|11901|12274|12357|12362|12364|13909|14250|14650|15906|16247|16572|17115|17937|19458|19585|20126|20131
12846	16115|17348|17349|17351
12847	16754|16758|17304
12848	12538
12849	11720
1285	780|1425|11301|11311|11607|11609|12405|12463|12482|13830|14779|19598
12850	12846
12851	13521
12852	14596
12853	11738|12241|14420|22521
12854	12846
12855	11338|11354|12859|13285|13662|14609|14662|18946|19588|19608|19609
12856	12846
12857	11379
12858	597|9095|15542|16686|19586
12859	19609
1286	393|667|678|1218|5797|12167|12497|12498|12500|12627|12774|13326|13339|15947|16044|19588|19608
12860	541|6999|12167|12774|13437|13996|14485|16484|17313
12861	597|15804|15955|16136|17032|17502|20434
12862	24|2414|5797|12167|12650|13354|13506|16495
12863	2414|5428|12056|12645|13312|13949
12864	7774|12545|17104|17213|17249|17277
12865	8460
12866	13555
12867	12846
12868	12846
12869	1219|1232|1295|1716|11813|12412|15110|15669|16086|17313|17329|19609
1287	1425|11311|11607|11609|12405|13491|15629|19598
12870	26|7463|12079|12640|12716|12720|12774|17313
12871	19609
12872	20|622|745|773|1532|1671|2087|9021|9232|11260|12046|12071|12167|12639|12653|12774|13707|13994|14349|14471|15497|15647|15682|16961|17385|18557|18762
12873	12274|12357|13825|14428|15904
12874	1228|1312|1418|1505|3433|4078|11311|12167|12846|16403|19608
12875	12846
12876	1069|1421|1482|1582|11311|13738|15496|16048|16079|16521|16797|17019|17022|19601
12877	15587
12878	1674
12879	19598
1288	1974|11597|13652|13654|14893|15171|15203|15228|18611|18639|19204
12880	12167|13491|19585|19608
12881	19598
12882	12846
12883	12846
12884	9028
12885	9028|19610
12886	19585
12887	19585
12888	1238|2597|11702|12273|12454|15363|19589
12889	17414
1289	93|106|633|1082|1085|1176|1306|1339|1579|1586|2428|2447|3902|8750|10780|11613|12532|12924|13084|13290|13511|13543|13855|13933|17589|17682|17683|17702|17706|19585|19590|19807|20240
12890	972|7210|12559|15360|16524|16615
12891	1580|12995|13140|16619|16623|16637|17146|17170
12892	14765|15669|15805|20599
12893	3122|7664|18648
12894	1001|11725|14569|16205
12895	1196|1448|5428|12167|12440|13231|13491|14701|17349|17543
12896	13075
12897	11402|13075|17917|19777|19779
12898	3796
12899	803|885|5081|5097|11142|15634|17811|17923|17925
129	1015|1033|11832|12363|13504|17381
1290	780|11878|12455|12463|12634|14537|19598|21195
12900	2121|3122|7664|17137|17204|18648
12901	17301
12902	8460|14409|15805|16187
12903	12472|12476|14751|14821|15464|15465|15572|16487|17313|19587|19588|19609
12904	11385|12450|12461|12463|12490|14503|14541|19596|21811
12905	12846
12906	3202|12934|15112|17270|19069|19258|19495|19644
12907	14697|19600
12908	786|1312|1402|1439|7544|9028|11311|12114|12151|12603|14697|17350|18080|19600
12909	786|1312|1402|1439|7544|9028|11311|12114|12130|12151|12603|14697|17350|18080
1291	780|11346|12466|12479|12481|12482|12490|12532|13989|14537|19598
12910	14697|19600
12911	1001|1014|12362
12912	2|622|12774|16049
12913	14811
12914	11309|12640|12653|16495|17773
12915	1813|11319|11327|11347|12411|12463|12479|12634|12858|14431|14527|14537|14628|15809|17344|19598|20747|20999
12916	10096|13459
12917	16036|17130|19732
12918	1399|1829|3871|12274|12294|12302|12774|13805|13909|15625|16628|16758
12919	18469
1292	1425|3798|8504|10587|11311|12403|12405|13989|17933|19598|21548
12920	7699|14743|15299|16600|19483|20233|20437
12921	612|761|1322|1454|1586|1974|4712|11789|11868|11905|12167|12300|13654|13656|14811|14823|15145|17083|18469|19587
12922	769|1226|1932|2369|3123|5797|12584|14474|14765|15112|16086|17316|19458|21712
12923	19458
12924	12490|14267|19596|21811
12925	11808|11813|11841
12926	973
12927	13560
12928	24|400|444|2414|5716|12377|12882|13219|19610
12929	973|1001|1364|2087|12363|12640|12774|13284|13826|14428|15645|17114|18578|20131|22526
1293	11502|13442|13652|15224|16691|20776
12930	444|10096|12197|17335|17337
12931	2198|11597|11600|12639
12932	3123|5797|11888|11889|11989|12774|13687|14423|14425|14621|19586|21313
12933	7623|11989
12934	2373|3156|7623|11888|11889|13687|13805|14621|21313
12935	13498
12936	12272|12274|12324|12361|13380|13504|13525|13527|16686
12937	622|7140
12938	2087|12159|13381|17314
12939	317|11894|13475|15042|15108|15538|16476|20462
1294	86|91|109|659|678|1289|1468|1476|1482|1738|1927|2087|2276|3123|3145|5486|5797|7461|9239|11241|12244|12272|12773|12774|12853|13277|13354|13414|13506|13586|13664|13675|14680|14735|15433|15739|15761|15804|16014|16145|16148|16223|17358|17385|17502|17652|17710|17793|17894|18900|19227|19820|19909|19924|22144
12940	15716|16686
12941	12846
12942	12846
12943	8826|14407|15628|17110|17231
12944	12846
12945	15697|17023
12946	18910|19589|19591
12947	11402
12948	11402
12949	1032|1646|11142|11402|12362|14813|15699|17917|19583
1295	12846
12950	1032|1646|11142|11402|12362|14813|15699|17917|19583
12951	7210|13095|19975|20093
12952	3802|15623|15625|19975|20093
12953	3802|15623|15625|19598|19601|20093
12954	20093
12955	20093
12956	14296|15518|16631
12957	2027|18296
12958	1453|1627|13215|13506|13976|14479|14680|15807|17414|19456|21712
12959	15436|17393
1296	1425|11311|11607|11609|13492|14780|19592
12960	144|11446|11597|21483
12961	144|11446|11597|21483
12962	12846
12963	313|11446|12167|12659
12964	924|1734|3123|6999|7730|8814|10734|11231|11417|11651|12130|12173|12179|12181|12934|13217|13283|13996|14372|14485
12965	2027|11402|13075|15698|17917|19777|19779
12966	1023|1033|1541|2082|3123|8520|16057|16058|16067|16068|17413
12967	1023|1033
12968	1699|2331|5797|13277|14425|15319
12969	622|11059|11375|11404|15697
1297	597|11163|12265|12488|12641|14402|14799|14879|14882|19586
12970	7676|14216|19598
12971	15362|17938|17942
12972	13990
12973	19602
12974	1791|3123|5797|11738|11808|11813|12362|12367|17115|19590|19602|22521
12975	17512
12976	7380|10587|11679|13735|16396|16525|16716|16732|17324
12977	12846
12978	13064|14497|15462|16585
12979	13064|14497|15462|16585
1298	1247|1260|8504|11883|12415|12420|12637|13499|13830|15327|16207|17358|17966|19598
12980	7680|11385|12487|12653|14402|14806
12981	5427|5486|8389|13298|16525|16836|16837|17313
12982	15068
12983	13796|18280
12984	3798|3802|8961|12543|13068|14407|15559|15628|17231
12985	17284|17348|17351
12986	3421|14701
12987	1071|2368|7725|11203|11207|14994|15009
12988	5797|7679|19585|19590
12989	5797|7679|12774
1299	8504|8507|11609|12637|12846|13989|19598
12990	1219|1220|1950|3174|3598|3617|12774|16274|16725|19588
12991	762|1196|5339|5797|11407|11450
12992	11401|11402|11404|13555|15697|19777|19779
12993	2027|8826|11402|13075|17917|19777|19779
12994	8826|11402|13075
12995	15628|15959|17110|17231
12996	1001|11889|12014|14652|14695
12997	603|1885|14428
12998	3123|12272|12274|12276|12337|12357|17115
12999	14227
13	11403|13739|15911
130	597|5797|15911|16570|18557
1300	11449|12173|19591
13000	14574|16994|17130
13001	14027|15568|15958|17263|17266
13002	3585|12774|15481|16389|17268|17313
13003	629|2414|5428|12774|14758|16804|18294|20921
13004	885|11402
13005	885|11402
13006	885|2027|8826|11402
13007	885|2027|11402
13008	12494|14250
13009	3798|3802|11602|13005|16754|19599
1301	678|1001|1033|1073|1696|2414|11902|16145|17660|17663|22153|22154|22167
13010	659|13664
13011	1312|1364|1486|2025|3796|3802|7680|11446|12355|12774|14221|15338|15614|15623|15625|16524|16553|16594|16621|16625|16627|17019|17367
13012	1232|2369|3107|3123|5797|11335|11450|14751|17268|19585|19588|19609
13013	2224|12445|14412|15819|19589
13014	12846
13015	12846
13016	12284|12870|13560|15336
13017	24|7680|11358|12655|13311|15660|15661|15662|20199
13018	12667
13019	12667
1302	13304
13020	754|2163|19585
13021	7156|12656|13606|13607
13022	761|780|1813|12774|12846|13830|14537|17032|19328|19588|19598
13023	1397|7782|12167|12580|19586|19598|19606
13024	1885|2087|2199|6443|11267|12167|13511|14870|17313|19586
13025	12641|13314|13405|13409|14165|15930
13026	11402
13027	622|2368|3123|12188|12774|17068|19601
13028	13409|14165|15694|15930|19621
13029	11402|15698
1303	11385|12450|12463|12490|12708|19596|19691|20607|20635
13030	94|120|201|368|394|402|547|597|764|1312|1397|1585|2027|2087|3796|10889|11027|11446|11674|12171|12545|12634|13018|13214|14758|16545|16559|16619|16623|17013|17021|17367|17369|18556|18820|18878|18904
13031	11402|15698
13032	11402|15698
13033	1260|1411|1944|17032|18557
13034	11402|15698
13035	622|1149|2276
13036	12846|13521|17972|18073
13037	622|1149
13038	12846
13039	19591
1304	1406|1425|1990|2126|3123|3871|5678|5716|10587|11040|11379|12732|12774|13806|13808|14038|14250|14349|14480|14576|14598|14724|15049|15354|15525|16554|16823|17425|18077|18297|20199
13040	290|1001|2057|2061|2733|3509|5201|8859|11282|13798|14662|14731|17931|18296|18353|18757
13041	13075|15607|17110|17332
13042	1624|2163|2168|2314|2396|8079|8766|13556|17346|17414|17415|18300
13043	12846
13044	678|2168|2331|11612|13215|13277|15955|17032|17821|17843|17894
13045	12846
13046	1238|1245|1289|1580|1585|1972|3586|8504|11304|12099|13988|14381|16390|17200|18395|18404|19164|19496|19586|20446
13047	767|780|1425|1640|1695|2236|2611|3413|7665|13492|15587|17933|19585
13048	597|1033|12362|12523|12640|12653|17313|17781|18296|18365
13049	14361|17262
1305	975|1532|1885|2428|3655|9296|11448|12167|12171|12774|12838|13572|14595|16039|16050|17138|17249
13050	77|86|89|91|1468|3902|9239|12774|13334|14471|14703|15513|16038|16049|18176|19846|19863|19902|19999
13051	1237|16388|16389
13052	14250|16187|19592
13053	13527|15538
13054	12410|12943|13417|13695|14284|16080
13055	17300
13056	17300
13057	769|10559|16075
13058	3122|13331|13461|15807|16043|18556
13059	12846
1306	780|1640|11609|12482|12811|16205|19598
13060	15937
13061	3123|14729
13062	12846
13063	14512|15847
13064	15796|15847|18556
13065	11813|12639|18489|18495
13066	1850|5339|11725|12167
13067	1161|1219|1220|1239|1246|1295|1579|1617|1912|7447|7623|11572|14047|14322|15248|19592
13068	745|2083|10727|12373|15528|16939
13069	14275
1307	10096
13070	15695
13071	290|12265|13357|15820|20462
13072	15695
13073	8960|14014|16085|18736
13074	14766|16071|16288|16289
13075	3123|12849|17990
