GENE_ID	CONDITION_ID
12341	1067|1728|13177|13178|14748|17541|22714
12342	20187|24264|24265
12345	10770
12347	23800
12348	14712|23390
12349	23698
12352	18430
12353	24272|24273
12355	22821
12358	440|446|447|448|1302|5584|5586|6593|6594|6686|12523|12772|14459|14771|23265|23431|23543|23544|24706
12359	11966
1236	3774
12362	5014|6106
12363	15376
12364	4076
12366	11862
12367	10227
1237	8709
12372	12982|15924|20218
12373	8731|14149
12378	9975
12379	8430
1238	9072|18486
12381	7069
12384	15234
12387	16313
1239	20930|21980
12390	8725|18342
12391	18355
12393	13671
12396	3156|13268|20847
12397	24324
12398	24493
12399	8885|12683
124	22157
1240	20390|22730
12400	16849|18100|19379|20179
12401	10950|18091|22807|22867
12402	661|1864|2443|5118|5119|5931|8007|12733|12925|12926|14419|14420|15669|18698|22671|22805
12406	17681|17682
1241	12633
12414	2828
12416	9190
12418	3530|10130|21666
12421	5333|16324
12424	15050
12426	2700|22654
12428	16448
1243	24583
12432	13449|23205
12433	9944|21755|21756
12435	3890|8551|10927|18491
12439	22291
12441	14349
12442	16367|20449
12445	6869|9096
12447	1413
12449	6980|19930
1245	8130|22534
12450	8607
12451	24049
12452	15032|15159
12454	8267
12458	14563|23568
12459	21810
1246	15165
12461	4167
12462	3964|3967|8229|20111
12463	3865
12464	24295
12465	8053
12466	1275|1891|18196|20924
12467	3629|6339|8547|8548
12471	21291|24440|24517
12473	13265|17093|20155
12474	24397
12476	18537
12478	1327|4011|22261
12479	15240|17418|23634
12482	20578
12483	24076
12484	2613|2615|20638|20639|20937|20938
12489	16696|20577
1249	20731
12490	17355
12491	17122
12494	17140|20278
12495	5430
12497	22884|22885
12499	14886
1250	538|1441|3553|7375|7376|8397|17562
12502	23528
12503	17803
12504	3836|3838
12505	10517
12507	22750
12509	11692
1251	7997
12512	8794|10112
12513	7373|10846|14354|14355|14356
12515	18080
12517	16304
12518	15334
1252	3095|11915|13194|14703
12520	1041|1042|5339|24631
12523	15122
12524	23207
12525	21064
12527	18292
12528	14305|17213|17214
12529	571|6697|6698
1253	24001
12533	5407|17871|17874
12534	21249
12535	13979
12536	22206
12539	5331
12540	3178|14401|16493
12541	18879
12544	5904|21557|21558
12547	1386|1393|11988|16788
12548	7718|12457
12550	17993
12551	3070|10904|22260|23978
12552	22872
12558	6748|24468
12560	8236|12556
12562	3834|4436
12563	12462
12564	14210
12565	20249
12567	23570
1257	5838
12570	12282|14306|17194
12571	13236
12572	14248|14478
12575	13049|16305
12577	4306|4488
12578	764
12580	18040|18041
12581	23717
12583	9199
12584	11821|16064|20641|22998
12585	16726
12586	408|1639|7530|17961|20402|24696
12587	11255|16845
12589	20493
12590	18264|22818
12591	19772|19834|24528
12593	21635
12598	9414|9467|9468
12599	5788
126	2409|2419
1260	16666
12603	4954|16084|19466|22957
12604	10672|18284
12605	6204
12606	5744|9714
12607	9557|20787|24701
12609	22195
12610	14048
12612	21337
12613	18639|18663|24509
12616	19528
12617	8992
12621	11145
12623	14851|24392
12624	16956|20692
12626	4269
12628	8369|8371
12629	8713|11099|24089
1263	8465|15191
12630	19740
12632	16649
12633	4213|23594
12635	4395
12636	8101
12638	3322|3323|14963|14964|15546|20646
12640	20920
12641	765|6072|14747|18451
12643	18699
12644	3258|3487|12473|24449
12647	1677|5748|5933|5934|10552|11180|11604|11948|12156|18114|18368|21582
12648	1701|6658|6818|17771
1265	3205|5709|17066
12653	3295|3296
12661	11473|13739
12662	10892|19632
12663	11385|16727
12664	3546|5908|20236
12665	3868
12666	23234
12667	1028
12669	21899
1267	2587|8626
12670	18833|22765
12671	10043
12672	22437
12674	19965
12675	16136
12681	4939
12682	6660|6753
12683	16339
12684	16640
12685	5452
12687	22001
12689	11687
12691	13413|22467
12695	7754|16912|20082
12696	24279
12698	1361|1362|1363|1364|3607|5245|5246|5471|6262|6264|8448|8449|8450|8802|8803|24622
12701	22136
12703	4601|10754|11993|22289|24787
12704	5254|5819
12707	22902
1271	1915|6255|16291|22889|23323
12713	17597|22134
12715	22227
12716	6943
12717	17103|18205|18916
12718	8293
12720	6218
12721	15869|22081
12722	4250|4259|4261
12723	3275|3276|11183
12728	10267
12729	4667|8256|8257
1273	15131
12730	7226
12734	12650
12737	13030
12741	16558|22460
12746	4687|8562|21547
1275	2528|2529
12754	16417|23815
12755	1766|17012|18044
12756	3343
12759	21311|21312
1276	1609|1610|2185|8083
12760	4976|5387
12762	13740
12763	14460|23199
12764	2495|2520|5369|8820|20117|22466
12766	2623
12767	692
1277	18315
12770	3705
12771	16474
12772	11685|22971|23591
12773	18428
12774	20775
12779	13672|21496
12784	15183
12786	13017
12789	20348
1279	14506
12792	9040|12862
12795	1066|2136
12796	23767
12798	10032
128	5067|8775
1280	21963
12802	16396
12804	1421|2250
12805	8701|11774|12612
12806	12474
12808	6666
12809	21515
1281	17456
12810	15253
12812	6623|18818
12813	7268|19131
1282	8573|12270
12820	15858
12822	21991
12823	4726
12824	15802|21975
12827	11535
12829	10440
1283	8600|9934|18741
12830	11713|12435|17692
12831	15186
12834	22168
12838	16684
1284	17043
12843	9849
12847	22250
12848	14321|17211|17895|17896
12850	15748|16846|19194
12852	12494|23342
12853	19816|19817|20553
12857	3476|3741
12859	1399|1495|20282|20283
1286	8919|23172
12860	935|2020|2143|2144|2145|2147|3330|5973|6126|6782|9574|11095|13730|14515|14678|19794
12864	21608|23174
12868	2232|6923|7078|22478
1287	3691|5579|7285|7286|12609|12621|13261|17089|20156
12872	5260|5261
12877	18837
12878	22152
12879	2093|2094|2095|2097|2098|2105|3450|3451|3452|5951|5952|5953|12370|13363|15702|16456|22822
12880	8109|17049|18752|21315|21316
12882	14709
12885	24326
12886	19478|23711
1289	20589|22409|22854|24427
12890	4270
12891	14880|14882
12894	16786
12897	14165|14166
1290	3348
12902	4666
12906	2517|2518
12909	6492|15454
12912	15982|18847
12914	23551
12915	15026
12916	7245
12917	21770
12919	15245|20234|20819
1292	6926|11548|11834|15408|15544
12924	23179
12926	11292
12927	13641
12929	22386
1293	20129|20618|24652
12930	4942|7620
12932	17376
12935	14598|19988
12939	6841|7621
12940	9957|16951
12941	18482
12942	8698|17879
12943	5105
12944	22165
12950	4847|18181|18182|18183
12953	19226
12954	23768
12955	6771|10639|11333|18048|24100
12956	9300|9301|10251|10391|10870|11497
12960	2189|3822|21509
12962	8001|18104
12963	11594|24637
12965	9109|14253|14414
12966	14258
12967	20502|24199
12968	18239
12969	10228
1297	18712
12971	18007
12976	3777|8303|23784
12977	3080
1298	913|1352|1606|2069|2347|6045|16948|19850|19851
12982	14796
12985	1007|2538|2547|2548|6064|18737
12986	12786
12990	5757|21082
12991	10737
12992	13078|16946|19279
12994	15212
13	6340|13086|23618
130	4220|9031|14946|15540
1300	10290|15734
13001	7990|11308|14124
13003	19996|22144
13004	10021
13006	16439
13007	3653|21941
13008	13528|18753
13011	14377|16753|22128
13012	4104|24067
13019	21928
1302	15090
13020	2641|6733
13022	10939|10940|11906
13024	9771
13028	10088|23416
1303	23664
13032	18416
13035	18511|20290
13036	6794
13042	6220
13044	9510
13046	23345
13047	21590
13048	18854
13053	23872
13056	6112|8233
13057	23092
13059	4016|4017|6800|10266|12196|13394|16109|19442
13060	11777|20151
13062	21001
13064	14440|23010
13066	14004
13069	2000|8851
1307	15046|22658
13073	12010
13076	11065
13078	4921|4922|4924|4926|20354
1308	1561|1642|2175|13003|24053
13080	3215|3216|3217|6596|11064|23812
13083	16015|17377
13085	22992
13086	11669|17322
13088	8679
13089	16330
1309	4127|7860
13090	5631
13091	949|6176|12188|12235|14926|16714
13092	15011
13093	2135|16264
13094	2509|2510|2511|5909|11882
13095	7800|22025
13097	8982
13099	10535|12970|15932|18244
131	9786
1310	15255|18803
13102	16110
13103	9053|10901|13251|14912
13104	24545
13107	18159
13109	1591|1592|3195|3197|11526|11923|20487|20488|23109
1311	8888
13110	5846|10609
13112	23120
13113	18418
13115	10603
13118	17478
13119	23569
1312	14947
13120	10720|16432
13121	9820
13123	22093
13126	10943
13128	23459
13129	16619
1313	13129|13130
13130	19925
13131	4013
13132	12085|18849|20766|21393|21395|21396|24042
13134	15863
13136	19250|19273|19274
13137	11861
1314	4300
13140	18058
13141	19822
13143	23625
13148	18614|18615|18616
13149	6981|17907
13150	8515
13151	662
13152	18443|20012
13157	13284|15199|18882|20970
13161	22026
13163	4137|4189|4192|8633
13164	9931|21499
13166	5841|7862|16227|19747|19748
13167	16907
1317	6855|16295|16986
13170	14656
13171	21062
13173	22891
13175	21187
13178	3290|4288
1318	3097|3098|4148
13180	16772|19774|21334
13182	3851|22777
13184	6271|13292|13293
13185	24497
13186	16232
13187	8268
13189	3313|3314|7984|8433|10485|14616|14977|18374|18994|23827
1319	9837
13190	12165
13192	21232
13194	1401|6588|10454|10714|13538|17667|18527|20547|23146|23216
13195	10660|15281
13198	15379|16704
132	5498|13763
13200	3682
13201	17074
13202	13710
13205	12672
13208	14967|21148
13209	10942|13229
13210	12939|13170
13211	625|4822
13214	22191
13215	8868
13219	1217|3160|5120|8084|11056|11437|23840
13220	1285|4299|6300|16241|16248
13223	9100|10343
13224	9182|9799|19828
13228	17655
13229	4455|11907
1323	8876|24094
13234	11583|11645|13754
13235	7847
13236	21377
13237	10037|13616
13238	3219|3220|3221|8531|14056|14057|15522|21644
13239	1349|2499|2500|2501|18962|18964|19252|23423|23424|23516|23928
1324	18420
13242	9044
13243	12519|12520|13766|20424|23579
13244	10538|20362
1325	21481
13250	9871
13251	18425
13252	7625|13285|20584|23133|23619
13254	11309|11346|15633
13257	5525|5526|5745
13258	21430|24688
1326	16397
13265	12193|23098|23099
13270	4820
13277	14789|19276
1328	9153|9154
13280	12056
13281	1729|1730|1731|4032|8288|8313|8805|11140|13227
13282	15452
13284	22732
13287	12804
13288	3428|3429|14373|18676|23775
1329	9559|11158|12614|16651
13290	10697|13745|16939|16940|19947|20465
13293	9455|23604
13295	15823|22187
13297	22248
13298	1284
133	13446
1330	20296|22557
13301	16949|22432
13303	10548|10549
13306	18400|18401|19837|20996
13307	15109
1331	4405|17811|18231|19637|20308
13311	9718
13313	5158|11851
13316	22657
13317	1204|2009|6787|7567
13318	6035
1332	20673
13320	4164|10338
13323	1973|4951
13326	17786|22067
13329	2557|16085|16086|16087
13330	5082|7802
13333	1032|3106|3107|14291|23258
13334	5915
13336	15099
13338	2892|9531
13339	12009
13340	9351|16003
13343	922|3499|16610
13346	2584
13347	23862
13349	17299
1335	12858
13351	11752|16864
13354	952|11175|17813
13355	24328
1336	1322|1485|3146|4712
13363	10078|13458|13459|13460
13366	9560
1337	3575|8584|8596
13370	20306
13373	5167|15505
13375	17563|17564|17605|17606
13377	8070
13382	2890
13384	9232|18844|21751|23195|24447
13385	4492|4910|5053|10581|11011
13386	1096|7440|16309
13389	8955|9835|10007|10008|20786
1339	3620|3621|3754|6226|6662|16083|23830
13390	24563
13392	5056|10716|17042|23256
13395	10842|10843|18825|22476|22927
13398	20606
13399	9020
134	15059|17004|21213
13402	12076
13405	3272|15575|15576|21248
13407	20998
13408	21988
13409	21204|22344
13410	10080
13411	19861
13414	3948|5534|5535|5632|8078|9761|10663|10664|10665|11652|11653|19002|20523|20524
1342	16750
13421	2596
13422	8396
13423	24000
13425	16778
13426	866|4149|14111
1343	18809
13431	17743|18172
13432	13270|19973|22546
13438	9508
1344	1886|6038|6930|12164|17063
13440	17718
13441	14805|23804
13443	22387
13446	9891|10349
13448	22229
13449	7105
1345	16629
13450	16414
13451	18394
13455	23744
13456	11816
13457	18086
13458	18857
13459	2544|12107
1346	9638
13460	17477
13462	16108
13467	17971
13469	4252
1347	21773
13475	17752
13476	509|5740|10787|18267|19582
13478	22279|22904
13479	19559
1348	4967|10629|21407
13480	24095
13482	24653
13483	24105
13486	24320
13487	21534
13490	18796
13491	18193
13492	16832
13495	829|1486|6772
13497	7263
13499	8564
1350	6114
13501	10498
13502	1309|9777|12916
13505	1952|2960|8878|14455|16780|17318
13507	24086
13508	23699
13510	5701
13511	20656
13513	9785
13514	22180
13515	22217
13516	4787
13519	714|2054
13520	9261
13522	23498
13537	788
13539	18436
13540	771|2925|7115|11920
13545	10269
13548	2699
13550	24434
13551	4121|4122|6348|9432
13554	15680
13555	3801|7133
13557	3845|10240|15320|16351
13559	16722
1356	11164|16425|17893|17894
13563	18593|21295
13564	4818|16735|21870|22558
13565	11701|11716
13566	3910|10909
13567	2540
13568	20746|22895
1357	38|39|40|41|42|43|44|45|46|47|48|49|318|319|320|322|323|324|325|394|512|513|514|1282|1674|1675|2722|2723|2724|2725|2726|2727|2728|2730|2731|2732|2733|2734|2735|2738|2739|2740|2741|2742|2743|2744|2745|2746|2747|2748|2749|2750|2751|2752|2753|2754|2755|2756|2757|2758|2759|2760|2761|2762|2763|2764|2765|2766|2767|2768|2786|2787|2788|2789|2790|2791|2792|2793|2794|2795|2796|2797|2798|2799|2800|2801|2802|2803|2804|2805|5178|6127|6578|6714|7085|10790|12945|16963|17933|18872|18928|19213|19215|19216|19217|19218|19219|19220|19221|19222|19223|19224|20265|20637|21335|22988|22989|23051|23264
13570	7744
13573	5848|10294
13574	21181
13576	5865|5866|5868|5869|9680
1358	23681
13581	19910
13584	9025|10533
13585	18248|20291
13587	17911
13589	7241
13591	19141
13592	1168|2602|5139|5140|5141|7836|7837|18251
13593	13491
13595	7423|21553
13596	9545|17937
13597	18101
13598	11935
13599	5871
136	16550
13605	22176
13609	1009|11282|14371|15620|21626|23407
13610	3564|18217|18218|20347
13611	15460
13612	24359
13615	8890|19782
13626	1842|1843|10084|19557|24116
13627	2457|11651
13629	15999|17818
1363	7013
13631	10655|10661|10662|11905|12608|15130|16530
13634	21255
13636	17219|19757|20273|24158
13639	4557|4589|4590|10124|17867|20081
13641	15918|23536
13643	18656
13648	11274
13649	1319|2077|5622|7566|10941|22990|23224
1365	5754
13650	16423|22213
13651	6663|11085
13652	11024|11689|22369
13656	8854
13657	10580|12715
13659	16630|17976
1366	2582|2708|2709|2710|2711|2712|2713|2714|2715|2716|2717|2718|2719|2720|3952|3953|6027|8923|9172|10413|10414|10450|10452|10453|14491|23014
13660	9902
13661	10636|21765
13663	21757|23004
13666	11051|23724
13667	19883
1367	6160
13670	21206
13675	22069
13677	7387
13678	18408|21018
13679	18920
13686	15055|15118|15217|15443|15446
1369	9117|17622|17883|17884
13690	5337
13692	16205
13693	4882|16930
13694	23527
13698	2099|2100|2109|16111|18902|21234
137	4568|4570|17707
1370	4466|13502
13702	15568
13703	5095
13705	12489|17836
13706	23825
13708	23713
13709	21350
1371	3995|21268
13711	17387|17388
13716	17371
13717	8427|15856|21726
1372	12626
13721	19848
13729	5547
1373	2656|8463|10923
13732	15527
1374	6805|16221
13742	1567
13744	8845
13746	1899
13748	9665|11540
1375	5084
13754	8646
13755	3085
13756	2785|2902|16055
13757	7895|7989|17844|20251
13758	16922
1376	3735
13760	22396
13763	13524
13764	12465
13765	4850|7495|13871|21526
13766	7259|7724|16290|18098
13768	9869
13776	2411
13777	11012|15284|17348
13778	15236|22039
13783	11643|12254
13784	18009
13785	5132
13787	1859|3222|3225|8691|8692
13788	13068
13789	3643|5104|11316|12517|12620|19916|20346|24378
1379	4838|6015
13795	5113|8437|9227|9254|12841
13798	13259|14669|14670
13799	10270|10271
13803	9646
13805	15485
13806	11039|14887|24111
13807	8739|16065|22925
1381	13759
13810	4292
13811	16407
13812	3566|3572|3573|7896|7897|7899|8350|8351|10423|10438|10856|11092|12287|14648|18665|18666|20885
13815	15482
13817	296|517|10382
13818	6125
13819	16378|19628
1382	16569|17216|18118
13821	3901|6747|8563
13823	13443
13824	14323|16024
13825	918
13827	22104
13834	18688|21876
13838	4545|10931|19256|23608
1384	16017
13840	3588|23521
13844	7703|7705|8418
1385	5077|11040|21923
13852	10255
13853	12973|17913
13855	22228
13857	10293|24075
13858	6609|10232|12480
1386	16475|18348
13860	6109|6110|6847|22471
13861	4117|5304|21880
13862	23885
13864	13347|13348
13865	15079
13866	349|19268
13868	8214|12929|15694|16080|21581
13870	7220
13871	10918
13872	20414
13875	6854|23086
13876	7406|14182|17647
13878	8444
13880	7524
13881	1604|5291
13885	15623|21084|21085
13886	4111|4113|4553|9572
13891	17548
13892	24684
13893	3877|3947|6154|14458
13894	16158
13896	19960|21611
13897	22883
13898	14034|18076|19156
13899	3949|19840|23932
139	22011
1390	16813
13902	7690
13903	17735|17736|17737
13905	21759|21760|21761
1391	2571|2574
13910	18652
13913	14453
13914	6302|22772
13916	20044
1392	1331|7740|9120
13923	23341
13926	19477
13930	957|3229|8801|8804|11745|14296|19847|23118|23121
13938	20343
13940	23854
13941	12512
13943	2515
13944	860|6043|17475|23621
13948	1065|3857|4374|4392|4393|5917|8460|10133|11136|12184|13160|16098
13949	16165
1395	3695|3707|3708|4768
13953	4906|17519
13955	2893|6083|10283|17511
13956	23956
13958	23173|23957|23959
1396	19742
13960	21182
13961	2299|16121
13962	16284|22969
13963	7637|12321|12322
13965	3663|3666
13967	21386
13968	6135|6136
1397	21475|21476|21477
13970	18107
13971	22246
13972	11275
13973	17369
13976	15798
13977	18286|21013
13979	15140
1398	16150
13980	15790
13983	13199|15242|15433
13986	2884|7330|7717|20335
13989	6766|19257
1399	4063
13992	5485|5926
13993	4990|4991
13995	16323
13998	6644|7505
14	634|635|950|1279|1280|1523|1524|1525|1526|3370|3371|3372|11207|11208|14203|14204
14002	17077
14003	12497|19831
14005	12042|16559
14006	3993|20061
14016	24221
14018	10884
1402	10070
14022	3736|13168|16301
14024	2343|3345|5356|6022|6024|8050|12977|23033|24278
14028	6775|6956|7981|11502|12477
1403	23127|24284
14030	881|1879|7129|9292|16363|18786
14032	4766
14033	10114|10518|12589
14036	15800
14038	12848
14043	4655|4656|4780
14044	15925
14045	4272|19519
1405	9989|21967
14051	3634|8407
14053	6743
14054	3963|6279|6280|6281|13074|18858|19481
14055	4689|9360|9439
14057	8732|10798|20669
14059	12740|17915
14062	4027
14065	16816
14067	18830
14069	24122
14071	2898|12623|13009
14075	7991|11169
14076	2776
14077	1029|1838|2288|2289|2679|3681|5121|5884|22448
14078	8471|13181
14079	855|18963
14080	6681|21252
14082	21009|21010|21011|23487
14088	5495|8466|11803
1409	1695|14199|15939|16954
14094	2001
14095	10019
14099	20779
1410	10431
14102	9286
14103	23760
14106	21916
14108	3145|3176|5509|5510|6219|6304|22537|22538
14109	11875
14110	20298|24601
14112	9050
14119	2217
1412	4222|6369
14122	8168
14123	14267|17183|18515|20491|24595
14124	15345
14127	15885
14128	785|1209|1550|5948|6650|6651|10120|11189|12472|20403|21779
14129	8998
1413	9111
14131	20001
14134	3141|5266|11954
1414	8416|11515
14141	6278
14144	3073
14145	8263
14150	7128
14153	16262|20561
14154	12405
14155	4128|24237
14160	8205|12744|15776|17674|21270|21272
14165	11696|12870|16151|21112
1417	2227|8280|20287
14171	17324|19555|23580
14172	9843
14173	8500
14174	684|7189|7196|12961|12963
14175	20320|23328
14177	19011
14178	5677
1418	2650|3667
14180	9706|10094|20157
14181	7199|7798|14676
14183	18571
14185	4251|10566
14189	23719
1419	10524
14190	3781|3982|3983|5232|7139|7617|9715|9784|9818
14191	7221
14193	2692
14194	1255|1351|2417|2418|2783|4682|10208|14579
14195	23748
142	15836|17846
14202	10244
14203	17745
14206	12607|16790
1421	8096
14217	11572|13015|13062|16969|16970
14218	12714
14219	22693
1422	5511
14224	18524
14226	16542
14227	4434
14229	1556|1957|2072|21196|21197
14230	24056
14234	17723
14236	15993|19838
14237	7200
14244	2816|21588
14246	10214|10215|13629
14251	22832
14252	18720
14254	3821|9949|15690|20781
14257	8954|19842
14258	4718|5867|14067
1426	18198|21681|22465
14260	1694|9197
14261	13657
14262	8085|14113
14264	5256|5874|5875|11449
14266	16614|24795
14267	9916|15235
14268	14315
1427	3853|8136|8137|19504|21049|22485
14272	6706
14273	2183|2184|7212|12541|17110|17111|23215
14275	9856|18896
14276	15279
14277	10204
1428	9550|14084|15338|15508
14280	1424
14284	16605
14288	507|16360
14291	12895|13718|13859|14259|17131
14292	10806
14294	23439
14295	9863
14296	7243|12723|15880|21843|23227
14297	6228
14298	3803|9911|22800
14299	17507
143	5829|5830|11547|12281|14682|15830|16757|16797
1430	15210
14300	134|135|136|137|138|139|140|141|142|143|144|479|480|1186|1404|1641|2513|2514|3271|3488|3489|5707|6103|6104|7559|7560|12782|12783|12785|18557|18558|18559|18560|18561|18562|18563|18564|19540
14305	23007
14307	5202|5203|5204
1431	3968|5125|5853|6737
14319	6965
1432	4459|16996
14321	21508
14323	9365|10602|15629|18839|19421
14325	8932|12671
14327	14387
14328	1296|1420|1867|4704|4705|4706|4707|5130|5131|8102
1433	5980
14330	13899|13996|24290
14331	2369|5426|19386|19460|20299
14332	15267
14333	12043|20193|21264
14334	7698
14335	21659
14337	4845|9433|16253
14338	3532|8277
14339	616|3495|3497|9462|17423|17424|17425|17426|17427|17428|17429|17430|17439
1434	12173|12275
14340	4025
14344	14660|16885
14345	15805|17166|19449|22474
14346	11717
14347	11042|11103
14348	18128|21598
14349	7015
1435	17079
14350	13659|19470|19471
14356	9682
14358	17791
1436	14441
14361	11395|13461|13462|23012
14365	13016|20211
14367	6791|11561|11648
14369	16844
14371	24593
14372	13337|15991|18330
14374	1870
14375	10537
14376	13765|20747
14377	4344|6618|6619|10104|16670
14378	16563|23021|23022
1438	15778
14380	7201|23614
14382	21485|21493
14384	22936|24675|24676
14385	15561
14387	10994|11522|12025|17792
14388	15841
14390	11688|12192
14391	4168
14392	8146
14393	3422|11601
14394	7164
14400	8324|12670
14403	14755|22513
14404	10513
1441	17138|17139|17853|20952|24426
14415	22095
14417	18881
14419	20|21|332|8655|9094|9584|11775|13066|22589
1442	14575|15480
14420	15309
14424	4932|10839|13107
14426	2468|4062|4742|4842|4843|11656|11663|11759|11760|11761|11764|12014|12015|14017|17048|17900|20977
14429	10347
1443	3453|14325
14430	10099|22263
14431	2142|2170|2171|2410|6147|10327
14432	1761
14433	569|3975|14968|14969|16245|16246
1444	21153
14440	3131
14458	3889
14460	15248
14463	24725
14468	1580|2255
1447	6957
14471	24683
14475	2087|5991|7531|10966|14144|14145|14146|14602|23400|24618
14476	8124|10396|10397|10398
14477	7014|12559
14478	155|13404
14479	20476
14480	12899|22385
14481	2946|6345
14482	23073
14483	5388
14486	24664
14487	6284|16410
14489	14835
14493	17366|21888
14494	20613
14498	10833
14499	23853
145	20983
1450	373|374|4895|7565|21848
14500	6354
14501	1242|1277|1297|8239
14505	21355
14508	23805
14509	16331|19612
14510	23728
14511	23076
14512	14464|16343
14514	19305
14515	10429|10442|12907|12908|12909|12910
14523	17132|17133
14526	8761|8857|9663
14528	20489
14529	1734|4978
1453	13275
14531	11404|12167
14532	22160
14533	2896|2897|4207|21422
14536	2835|8240
14537	20356
14538	3896|9939
14539	16532|22358|22452
1454	11870
14542	16507
14544	19541|19849
14547	8540|15591|15599|16105|17234|17235|18469|18987|18988|18989|22370|23867|24473
14548	12040|12041|12129|12130
14549	2900|11891|24117
1455	7819|7820|7821|7822|22477
14551	19334
14552	3427
14556	22735
14557	14746
14558	5730|24228
1456	15432|15447|16159|20204
1457	23819
14570	11961
14574	389|402|403|404|488|1128|2981|8052|9469|10163|12284|13956|22562|24612
14576	8843|14266
14577	4172
14578	11200|20015
1458	11830|20046
14580	16587
14583	836
14584	12860|12962|12964
14587	16144
14588	20816|23300
1459	5045
14596	22073
14599	3870|8311|18169
146	5335|6234
1460	9654
14602	12665
14604	12602
14605	3324|8307
14610	22116
14612	21380
14613	16505
14617	22967
14618	18310
1462	21943
14621	16461
14623	13827
14625	20921
14626	8719
14628	2304
14629	16792
1463	23288|23289
14631	2070|4807|17958|22569|23548
14633	21164
14635	18155|19275
14637	7772|7773|7774|7775|7777|7778|7779|7780|7782|7783|7784|7932|7933|7934|7935|7936|7937|7938|7939|8036|8037|11362|11377|11441|11442|11443|12232|20617|20859|20860|24671|24679|24681
14639	12503|18158
1464	18363
14641	8817|12789
14646	6211|7682|19564
14648	14757|14758
14649	20496
14652	21032
14654	18569
14655	10678|20047
14656	8127|9196|21840
14659	22159
14661	2671|2674|10428|16173|18015|18018|18020|18927|19503|20806|21768
14662	20536
14664	23362
14665	23599
14667	17780
1467	3257|5346|8366|10092
14670	8336
14673	1593|9892|13753|24004
14676	6023|24058
1468	2894|16933
14683	11193|12303|12304|17898|18099|20185
14684	3699
14686	4453|4919|17925
14688	23610
14689	14810
14690	20232
14692	24393
14694	5421|5422|16582
14696	5048
14699	15827
147	7657
1470	23661
14702	18905
14704	3312|4528|15369
14705	8593|12500|21905
14707	20016
14708	6674
14709	4248
1471	1583|2162|2163|2256|2530|2904|2935|5423|7137|8043|8357|9594|18901|20196|21423|24498|24499
14710	24376
14713	3658|10682|17165
14714	23136
1472	793
14722	21086|21087
14727	13532|13831
14728	4282
14731	9909|12653|23504
14733	12507|14297|15404
14740	7011|7764|8298|9964|17311
14741	24398
14742	16239|17909|23142
14745	21374
14747	3198
14748	2471
1475	15219|15412|15897|18802|18965
14751	6992
14752	9711|11490|11570|12249|12611|19608
14754	82|83|1517|2690|8640|9521|14834
14755	10463|11941|16603|17870
14756	21152
14757	6119|10926
14758	494|2025|10404|11758|11780|13071|17163|20442|23405|24803
14759	10960|11096
1476	1210|1445|17321|24055
14760	13985
14761	11895|12097|14732|16857|23335
14765	21391
14768	4915|13338|16452
14769	15467|19597
14771	4211|4217|4218
14780	7579|7814|12534|13822|17666
14784	10958
14785	2308|7251
14790	1206|1232|2071|2454|3332|6998|15912
14793	8071|15152|16855|22042
14795	19521|19522
14796	1874
14799	561|1599|1600|3567|18032
1480	15753|21926
14801	1888
14803	19157
14805	20604
14807	17790
14809	9662|10346|12940|18119
1481	22208
14813	916|2934
14814	21488
14816	16909
14818	16215
14821	23701
14822	127|128|129|401|4340|4345|5279|5309|6440|7767|10243|13593|13755|14241|14569|21245|21614|22908|23240|24602
14823	3627|22309|24441
14827	14114|21218
14828	14390
14829	15387
14830	2351|11550|15158
14835	3248|20601|21884
1484	5205|5206|10141
14840	8999
14846	16770
14849	3218|16510|17722
1485	17670|17676
14850	8291
14851	20784
14855	4825
14856	20327
14859	3976|3978|3984|3985|5391|5521|21226
14861	1772|5531|6076|6079|18856
14863	22865
14865	23206
14866	552|15549|17268
14867	1044|16382
1487	727|21330
14870	23663
14871	22055
14877	24785
14880	7261|19650|21514
14883	22375
14887	8445|22646
14892	24513
14893	14681|20229
14894	5461
14898	23557
14899	1375|3134|3135|5065|7098
14902	8495
14904	13400|13401|17517
14906	15705|20562|22002
14912	762
14913	21419|23769
14914	3448|14328
14916	978|1387|1834|1877|1878|3395|3396|3397|3398|3399|5061|5063|6667|9819|11013|11014|11494|11495|11496
14917	2324|7219|19768
14918	6171
1492	3755
14921	10273
14922	16632
14926	7905
14928	21727
14929	18960
1493	1240|9790|22771|23229
14930	14986
14933	2063
14934	4874|17703|17704
14935	1043
14938	14043|22218
14939	13960|13961
1494	342|20705|20989
14941	10874|13526|16347
14942	62|63|64|65|395|1646|1647|1715|2023|2024|6053|9297|9585|12947|12948|12949|12950|13315|13329|13353|13371|13372|13431|13438|13468|13473|13654|13679|13691|15831|18019|18095|19112|19113|19114|19115|19117|19118|19119|19120|19121|19122|19123|19124|19164|19165|19166|19473|19474|19808|21416|23257|23281|23851
14943	11153
14944	9696
14949	21527
14950	17238
14951	12506
14954	1325|2566
14956	17759
14957	24153|24157
14958	15825
14959	8221|8222|10859|10860|10861|12318
1496	16879
14960	884|4621|13040|18070|23239
14962	19058
14963	22337
14964	4147|10876|11035|11278|11279|17656
14968	2208|17658
14969	2556|20829
1497	8614
14971	9564|11204|12152|12153|12424
14977	11991|15413
14979	16010
1498	18221
14984	3140|20722
14985	21053
