CONDITION_ID	PHENOTYPE_ID
MGI:1855962	HP:0008034
MGI:1855962	MP:0000371
MGI:1855962	MP:0000371
MGI:1855962	MP:0000371
MGI:1855962	MP:0004367
MGI:1855962	MP:0004411
MGI:1855962	MP:0004411
MGI:1855963	MP:0000371
MGI:1855963	MP:0000371
MGI:1855963	MP:0000371
MGI:1855963	MP:0005172
MGI:1855963	MP:0005172
MGI:1855965	MP:0005607
MGI:1855966	HP:0001288
MGI:1855966	HP:0001337
MGI:1855966	MP:0001265
MGI:1855966	MP:0001524
MGI:1855966	MP:0011086
MGI:1855967	HP:0001288
MGI:1855967	HP:0001288
MGI:1855967	HP:0001337
MGI:1855967	HP:0001337
MGI:1855967	HP:0003251
MGI:1855967	MP:0001265
MGI:1855967	MP:0001524
MGI:1855967	MP:0001524
MGI:1855967	MP:0011110
MGI:1855968	HP:0002097
MGI:1855968	HP:0002206
MGI:1855968	HP:0007670
MGI:1855968	HP:0011992
MGI:1855968	HP:0100750
MGI:1855968	MP:0000885
MGI:1855968	MP:0001183
MGI:1855968	MP:0001760
MGI:1855968	MP:0002021
MGI:1855968	MP:0002761
MGI:1855968	MP:0002762
MGI:1855968	MP:0002763
MGI:1855968	MP:0003173
MGI:1855968	MP:0003917
MGI:1855968	MP:0005027
MGI:1855968	MP:0005059
MGI:1855968	MP:0005060
MGI:1855968	MP:0005061
MGI:1855968	MP:0005070
MGI:1855968	MP:0005079
MGI:1855968	MP:0006027
MGI:1855968	MP:0009273
MGI:1855968	MP:0009746
MGI:1855968	MP:0010011
MGI:1855968	MP:0010815
MGI:1855968	MP:0010922
MGI:1855969	HP:0001288
MGI:1855969	HP:0001337
MGI:1855969	HP:0002385
MGI:1855969	HP:0003010
MGI:1855969	HP:0007670
MGI:1855969	HP:0008034
MGI:1855969	HP:0011992
MGI:1855969	MP:0000880
MGI:1855969	MP:0001522
MGI:1855969	MP:0001525
MGI:1855969	MP:0003173
MGI:1855969	MP:0003884
MGI:1855969	MP:0004221
MGI:1855969	MP:0004725
MGI:1855969	MP:0005070
MGI:1855969	MP:0005199
MGI:1855969	MP:0005205
MGI:1855969	MP:0005208
MGI:1855969	MP:0009448
MGI:1855969	MP:0009557
MGI:1855970	HP:0001288
MGI:1855970	HP:0001337
MGI:1855970	HP:0002385
MGI:1855970	MP:0000371
MGI:1855970	MP:0000880
MGI:1855970	MP:0001273
MGI:1855970	MP:0001522
MGI:1855970	MP:0001525
MGI:1855970	MP:0005172
MGI:1855970	MP:0005398
MGI:1855970	MP:0011277
MGI:1855970	MP:0011279
MGI:1855971	MP:0000371
MGI:1855971	MP:0000371
MGI:1855971	MP:0005058
MGI:1855971	MP:0005172
MGI:1855971	MP:0008041
MGI:1855971	MP:0011277
MGI:1855971	MP:0011277
MGI:1855971	MP:0011279
MGI:1855971	MP:0011279
MGI:1855972	HP:0003022
MGI:1855972	HP:0003097
MGI:1855972	HP:0005736
MGI:1855972	HP:0005792
MGI:1855972	HP:0009803
MGI:1855972	MP:0002427
MGI:1855972	MP:0002772
MGI:1855972	MP:0003072
MGI:1855972	MP:0003073
MGI:1855973	HP:0003038
MGI:1855973	HP:0003097
MGI:1855973	HP:0005736
MGI:1855973	MP:0000164
MGI:1855973	MP:0000164
MGI:1855973	MP:0003419
MGI:1855973	MP:0006395
MGI:1855974	HP:0001367
MGI:1855974	HP:0009803
MGI:1855974	HP:0010049
MGI:1855974	HP:0010743
MGI:1855974	MP:0000060
MGI:1855974	MP:0006279
MGI:1855974	MP:0008730
MGI:1855976	MP:0000371
MGI:1855976	MP:0000371
MGI:1855976	MP:0000371
MGI:1855976	MP:0000371
MGI:1855976	MP:0000371
MGI:1855976	MP:0000373
MGI:1855976	MP:0000421
MGI:1855976	MP:0000421
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
MGI:1855976	MP:0005171
