GENE_ID	CONDITION_ID
267	24896|26163|26164|27211|30371|30961
2670	27433
2680	29398|30560
2685	27403
2686	27812
2689	26024|30150
2693	31753
2694	31663
2699	25454|27449
27	26184
270	32176
2700	31929
2703	26563|32119
2709	31290
2718	24950
2722	27803|31667
2724	26820|26870|30163|30164
2728	31289
2731	25677|31402
2736	29248
2740	25717
2745	32181
2746	32127|32214
2747	31306
2756	28040
2759	32063
2763	30789|31243
2765	26621
2767	29902
2771	31823
2775	29060|29223|32049
2780	30949
2783	25088|25089
2784	31613
2789	26252
279	27448|31764|32246
2790	27696
2794	25069|26031|29109
2795	25087|27502|29791|30475
2796	31340
2799	30905
280	28033
2804	31591
2806	29579
2809	26836|29562|29579|29651
281	28485
2815	28948
2820	26472|26473
2821	31540
2835	32182
2844	30111
2845	29558|29565
2846	29640
2848	29925
285	26812
2852	25910|27099
2854	27438
2855	32060
2859	30162
286	31384
2864	27104
2866	25340|30325
2867	30803
2880	28091|28987|30064
2884	29993
2888	27735
2894	25304
2896	25921
290	31448|32187
2900	32105
2908	29315|31967
2916	29294
293	31785
2930	27338
2940	31676
2942	30629
2943	25304|27295
2945	25651|31278
296	29937
2964	25395|26937
2968	28788|31035
2971	30642
2972	31433
2973	25025
2974	24920
2978	27163
2981	25200|27859|30794
2983	30154
2988	25343|28903|31223
2992	31316
2996	32264
2998	31350
3018	31931
302	26969
3022	27162
3024	25023|30660|30703
3028	28700
3030	28812
3032	28009
3035	29139
3041	25416|26192
305	25087|26038|29227|31018
3050	32052
3052	30578
3059	29203|30409|31478
306	30065
3061	28803
3066	32121
3067	29088
3069	32152
3075	31808
309	28336|28475|28487
3090	30216
3092	26956
3096	28845
3097	29114
3106	29406|30338|31458
3107	25089|29276|29478|32062
3109	25468|26137|26386|26445|26575
3111	28961
3112	29146
3113	30291
3115	29906
3118	31111
3122	30576
3124	25552|26168
313	32202
3134	31127
3138	28809|28953
314	31740
3141	30402
3144	32065
3146	29391|29701
315	28814
3151	25642
3157	32249
3161	29204
3163	25304|30268|30269
3166	25609
3167	30247
3169	26254|30799
3172	30584
3173	29836
3176	30318
3180	30159
3181	31056
3186	28072
3187	31089
3189	27820
3194	28974
3202	25665|26133|26139|26154|27314
3206	30940
3210	26559|27745|28819
3214	25302|25304|29095|29361
3223	26988|31413
3225	27557|30168|30172|30520
323	31647
3234	25421|29803
3236	29870|31654
3238	29178|29586
3246	31924
3247	26409
3248	30368
3255	27355
3256	30421
3260	31308|31320
3263	26622|30283
3266	31405
3267	26967
3268	31901
3271	29964
3276	29083|29345
328	31677
3283	31175
3285	31917
3289	25658
3291	26623
3292	27836
3296	29847
3297	31627
33	31065
3300	27730
3302	31414
331	31046
3312	28856|28933
3315	31625
3318	26143|29938
3319	26439
3320	30197|30797|30886
3321	28083
3323	27936|29828|31830
3327	30387
3330	24948|30043
3336	25001|25822|29465
3337	26429
3344	30702
3349	26780
335	30606
3356	30066
3357	29563
3358	32261
3369	28768
337	28276
3371	28821
3388	29666
3389	32237
3390	27987
3391	27955
3392	30603|30607
3395	27543
3396	29909
3401	30870
3402	29939
3408	28100
3409	27136
3414	30433
3415	31214
3419	29333|29755|31912
3420	26307
3423	25983|29581
343	32146
3431	25099
3436	30973|32245
3445	26321|29600|29847
3448	27837|31247
3449	25304|25522
3454	27535|31989
3457	31895
3460	32095
3462	25077|25372|25376|26014|26015|26016|26027|27682
3463	29617
3478	30032
348	27602|31372
3480	24850|25922|27598|30025
3482	26646
3486	32144
349	27240|31798
3492	30289
3493	26207|26549|28989
35	26655|29371|29470
3501	25148|25150|25543|25651|25955|26268
3502	28994
3503	31550
3508	26729|30465
351	31810
3511	25655
352	28166|28363|28606
3520	28980
3525	32021
3527	27439
3531	28984
3540	25122|25304|26979|28835|31009
3549	30784
355	29353
3551	31532
3552	30246
3560	30585
3562	31154
3568	25589
357	27803|29337
3575	29739|30757|30818|31394
3578	26094|27366|27367
3580	30328
3581	32255
3585	28963|29159
3586	29483
3594	30654
36	29177|29272|30695
3601	30037
3602	32204
3603	31972
3605	27519|27602
3609	27584
3610	25088|26541|27572
3618	30476
3623	25623|25649
3625	30878
3626	31238
3630	30517
3637	29571|30659
3638	27030
3642	27379
3643	32234
3655	25087|26780|27871
3656	30640
366	26087
3663	24858|26926|28783
3665	27602
3666	27693
3668	31333
3669	30901
3673	26542|28070|30655
368	29723
3688	26662
3690	26160|27726|30001
3700	27802
3701	31060
3704	26861
3715	25065|25848|26064|26283|26345|26349|28712|29354|29421|30646
3725	29725
3728	25427|26428|27571
373	30344
3730	25912
3734	29980
3735	30063
3739	27795|30467
374	29600|30017
3745	31802
3746	27371
3749	29174
3753	28065
376	28695
3762	29600|29791|29847|29867|30560
3765	32075
3773	32263
3778	25642|32190
378	24895|29091
3782	31545
3783	27529|27530
3786	25280
3787	26909
3791	27258
3796	27293
3797	30931
3804	29285
3806	31495
3807	31790
3813	31978|31979
3815	32165
3817	31560
3819	30375
3820	30954
3823	25020|25124
3828	31845
3837	31999
384	25608
3845	28825
3846	28699|30802
3847	29411
3849	26366|27869
3853	30370
3856	30848
386	26111|29747
3861	30377
3874	26585
3878	31521
388	29644
3883	28984
3885	32104
3886	30935|30936
3887	30987
3890	27959
3898	32116
3899	28897|29296
3900	30701
3905	26847|31264
3906	30897
3907	26869|30125|30357|30385
3912	31994
3914	27576
3922	32153|32154
3925	25281
3929	26067|29458
3930	30793
3931	25493|26079|29623|29627|30503
3933	31928
3945	31834
3946	29179
3950	26703
3952	31416
3954	31792
3959	25601
396	29232|31025
3961	31291
3966	29944
3968	25609|27755|29205
3974	31195
3976	26297|32123
3981	32267
3986	31996
3989	31925
399	26943
3994	29798|30959
3997	25677
3998	27636
3999	30464
400	26310
4002	27540
4006	31273
4009	29612|32231
4011	29555|30128
4016	26084
4026	29418|31148
4030	31573|31574
4033	30484
4039	31664
404	27255|31474
4042	31744
4045	28971
4048	30791|31590
405	30767
4052	31832
4053	31598
406	28257|28258|28268|28269
4061	27108|29012|31322|32028
4071	31600
4078	29493
4079	27115
408	30118|31652
4080	30508
4082	26628
4083	27428
4084	26731|28705|30663
4085	26709|27844|29231
4090	25624
4092	29349
4093	24923
4104	26196
4106	29135
4107	26265
4109	25403|25404|25407|25412|27058|29190|29520
4110	32266
4116	30015|31940
4117	26523
4118	29240|31620
4119	28633
4120	28955
4122	32242
4130	31395
4132	27173|27775
4134	27675
415	27519
4151	31138
4154	29600|30120|31048
4155	32238
4156	30749
416	25087
4171	30213|30556
4173	29541|31617
4174	30700
4175	30989
4182	27515|32215|32217
4185	32136
4190	25215
4196	27900|32179
4198	31415
4204	28984|29898
4206	28858
4207	25304
4210	25459
4213	27626
4215	29174
4217	31865
4228	32268
4229	26303|31690
4233	29350
4235	27519|27602
4243	29989
4246	26775
4249	27718
425	27259
4255	25318
4257	30910
4258	29028
4259	30774|30944|31275
4266	31504
4270	26537|30956
4272	28066|30079
4274	30209
4279	31003
428	29670
4280	29784
4300	29811
4302	25028|29797|31110|31491
4304	25885|32257
4309	28010
4310	26185|30296
4314	25088
4322	27298
4324	28694
4325	30444
4328	26994
4329	31437
4333	32048
4334	25462|30060
4335	27251
4336	31106
4340	30775
4348	29239
4350	26171|31231
4351	30196
4353	30724
4354	30605
4357	27846
4359	25088|25194|28037|29612|31025|31034
4361	30392
4365	26638
4367	26615
4368	29079
4375	30737
4379	32093
438	29123
4385	28846
4394	29369
4397	31630|31675
441	32178
4416	30072
4418	31694
4424	31555
4425	31311
4428	28871|29821|32224
4429	26704
443	25121
4432	27191
4434	27890
444	29021
4440	26640|30772
4442	31544
4446	26934
4449	31826
445	30445
4450	27214|29124
446	29771
4469	26991
4478	27488|28982
4486	28689
4488	31730
4490	26596
4496	25108|26102|29209|29410|29428|30309
4518	25642|30819
4519	27396
452	28922
4520	27138
4522	30088|31183
4523	30428
4524	28940
4526	30086
4527	28855|29414|29746|30257|31239
4530	27571|29036|29241
4536	25001|25822|29307
454	26733|28726|29600|30009|31752
4543	27453
4544	29389
455	25377
4551	31890
4554	26780|29021
4556	29670
4558	30114
4559	31167
4560	25171|25172|29744
4563	30509
4567	31572
4572	31580
4574	30814
4578	31145
4579	27354
4591	26214
4592	29946
4593	27805
4596	26147|27709|27985
4597	29278
4601	24908|29185
4604	31614
4605	31878
4606	25101|28957|30322
4607	26134
4609	32001
4610	25116
4613	26944
4615	30261
4617	24909|25110|25646
4623	25429|28691|31086
4635	32084
4642	26689
4648	31341
4657	30225
4659	30495
4660	25533|31103
4665	26806|30980
467	26319
4674	30673|30914
4675	31731
4676	26534|26775
4680	27519
4682	30298
4684	29039
4687	29568|31704
4699	31612
47	27851
4702	27549|30217
4705	27562|31762
471	28335
4717	30272
4718	29054
4719	29740
4721	29593|31868
4722	25960|32183
4731	29940|29941
4735	30996|32188|32191
4737	30918
4738	29539
4739	30869
474	26699|31913
4742	27512|30487|31222
4744	25088|29612|31049
4745	31695
4746	27048
4747	31245
4750	24962|31586
4754	30923
4756	29681
4757	29174
4759	31162
476	29509|31187
4764	31705
4775	32232
4776	31671
4777	30546|30557
4778	27904|29226
478	24838
479	27867|30116
4792	26184
4795	32148
4797	27672|31219
4800	31246
4804	31068
4805	26787
4810	30014
4814	31201
4817	26065|26066|29250
4818	28715
4847	27152
485	26854|27390|28029|30239
4851	30633|30707
4854	28499
4860	26429
4869	27694
487	29677
4877	31457
4881	31809
4883	25214|25216|25219|29049|29522|29672|29673
4885	27444
4887	25893|26320|29806
4894	30745
4904	28027
4907	29995
4911	25609
4912	29763
4914	25213
4915	30243
4921	27732
4929	25699
4933	30587
4937	25140
4946	27962
4955	27758
4959	29597
4966	25120
4968	25304
4970	31261|31262
4972	30916
4975	25361|26952|30372|30374
4976	29026
4988	31726
4992	25087|25088|25089|25961|26038|26295|26780|29097|30426|30695|31367
4994	31088
4999	27020
50	32074
5003	29198
5005	26548
5010	28980|30475
5011	31708
5018	28330
5020	28221|28496
5024	28403|28409
5028	26885
5030	31953
5031	26259
5037	31196
5039	28956|29856
504	31267
5044	30351
5051	30947
5056	31760
5057	25194|28037|31025|31031
506	25517|27158
5063	30440|32208
5066	31500
5070	30030
5074	27823
5080	24848|25239|26267
509	30143|30561
5090	27361
5097	27218
5099	26214
5100	29999
5101	24896|28998
5103	25598
5104	28902
5106	25651|29284|29554
5113	32226
5115	26597
5118	29737|32096
5122	30454
5124	24928
5140	28079
5144	25518|29393|30618
5147	30028
5151	30157
5157	31295
5168	27885
5169	27002
5171	30388
5174	25845
5176	27519
5178	28572|28597
5179	28340|28610
518	31109
5189	26731|30787|30788
519	28559
5198	26090|29882|30857
5202	30952
5203	31581
5217	30427
5221	29040|29600
5230	32042|32057
5233	31487|31488
5237	26325|29698
5239	30891
524	25652|27276|28882|30420
5244	29616
5246	26729|30562|30730
5250	25642
5254	29132
5267	27233|28982
5269	26089
527	25781|29055
5270	31881
5271	28508
5274	30995
5276	27494
528	30109
5283	28233
5290	28437|28545
5291	28337|28353
5292	26433|29670|30549
5303	30382
5305	30622
5310	31250|31251|32033
5314	30915|31711
5317	30574
5318	27522
5327	29395
534	26706
5342	25988
5347	25178|25846
5348	25657
5360	26027|31406|31407
5364	31755|32016
5375	30572
538	30488
5382	26780|30695
5383	28256
5384	28346
5387	27519
5388	28366
5390	28778|29596
5391	26710
5394	25084
5396	29319
540	32210
5403	29466|30728
541	25600
5421	25502
5423	26919
543	26184|30998
5432	30932
5434	28259
5435	28347
544	25087|25502|26038|26184|29612
5440	30139|30431|30763
5446	26001|27665
5448	29257
5454	27200|29471
546	27361|29706
5460	31578
5467	31712
5471	25139
5475	25049|27211
5477	31429
5478	25217
5481	27246|29282
5482	30142
5485	31359
5487	31621
5488	30806|32043
549	30327
5490	30419
5500	26102
5502	25049|25054|26578|26592|27112|29930|30319|31352|31447
5515	28217
552	30608|31883
5520	26163
5521	30108|31321
5525	25087|30854
5528	27093
5530	30876
5531	27430
5542	26944
5544	31083
5550	32004
5558	26690
5559	27711|29791
5564	31104
5566	29295
5571	31682
5575	26759
5576	28286
5578	28571
558	26940|26941|26942
5584	29279|29661
559	26288
5590	32008
5598	31538
5601	28980|30475
5603	28219|28430
5605	25100|31436
5606	28361
5610	28427
5611	28623
5625	27648
5637	29442|29443|29444
5643	32132
5644	27116
5647	25296
5655	30482
5664	30581|31147
5666	31241
5672	31856
5675	25164
5677	25431
5678	31889
568	31608
5680	30205
5685	25088
5686	26601|30661
5691	26828|27205|28962
5693	25909
5698	30314|30390
570	29472
5702	29055
5704	27503
5718	25027
572	29202
5728	30641
573	30699
5730	29633
5735	26042|26357
5742	31691|32019
5743	24886
5749	29048
5754	29864|30894|32201
5758	28996|29307
5759	30275|30277
576	28800
5762	31784
5763	26486
5769	30022
577	27859|28048|30782
5770	29222
5771	29147
5775	26527
5777	25055|25056|26384|26387|30057
5778	31548
5779	26167
5782	31541
5785	27208
5789	29238
579	28012|29628
5794	32027
5797	27352
5801	26643|29005
5803	32118
5806	26198
5813	29427
5818	31846
5820	29507|30256
5829	29233
5834	30132
5835	29802
584	29887
5840	31298
5848	25089
5866	25942|30748
587	29476
5878	25715
5880	28193
5884	31562
5887	25387|31194
5888	31853
589	27994
5892	30358
590	29759
5902	25105|30214|30570|30716
5904	30397
5906	31564
591	28449
5910	30273
5918	30977
5920	25609
5923	26132
5930	24897|24959|25609|27894|29124|30192
5935	31906
5941	26416|26886|30809
5943	29997|30976|30992
5944	31850
595	29962|30418
5957	32076
5960	31981
5964	28212
5966	29133
5969	30363
597	28140|28189|28284|28558
5972	29162
5977	27602|29228|29753
5978	27892
5986	29244
5997	28989
5998	28989
5999	25387|26270|26554
6	25319|27214|29907|30054
60	31514
6000	25372
6001	29148
6007	26174
6014	31920
6016	26862
6017	31986
6019	27243|29833|30523
6028	28362
6047	29189|30928
6049	28175
6050	28433
6057	30657|31339
6062	27794
6067	28377
6073	30062|30457
608	29210
6081	30391
6086	28234
6088	26627
609	32094
6095	31411
610	30903
6101	31309
6103	28323
6104	30288|30602|32170
6105	27196|30042
611	28296
6111	27623
6113	28356
6115	28369
6116	31240
6128	29286
6132	26027
6136	31493
6139	31022
6145	27168
6146	27602
6148	25268|32038
6158	30710
6163	29438|29440
6179	31286
6184	27120
6185	28576
6187	26739
6191	29289
6194	28984
6196	29112
6198	31010|31343
62	28102|28143|28185|28482|28506
6202	25342|27195
6210	29669
6212	25558|29448|29722
6221	30160|30161|31719
6223	25304|28984|29225|29840
624	26820|26870|30286|30287
6240	29220
625	30245|30483
6263	29705
6265	24901|26645
6269	25406|27059|27062
6278	31332
6279	26639|29004
6284	26873
6287	31607
6292	32262
63	29144|29334
6300	31916
6302	31722
6305	30481
631	29057
6320	29943
6322	29217|31837
6325	25796|28063
6329	25088|25419|29671|30695
6338	29339
6340	29639
6343	29270
6351	30783
6352	31426
6358	29032
6360	28922
6364	24836
6365	25877|29742
6368	26944
637	28717|29178|31002
6370	26288|30231
6373	30074
6374	30930
638	25632|30178|32061
6380	31137|31454
6381	28034
6382	26923
6386	26732
639	26871|31155
6390	26775
6402	26184|29163
6408	25967|27859|30776
641	29268
6418	25423
6422	32059
6423	29743|30522
6424	32013
643	32135
6442	25010|25087|25502|25965|26780|27709|28980|29919|30695|31093|31434
6444	31510
6445	25677|27614
6454	30417
6456	29245
6458	27181|27733
6465	25393|25628
6467	29087
647	27801
6479	30986
6487	25624|26102|26541|27770
6497	30545
6498	30811
650	25252|26377
6502	28016
6509	29342
6510	25776|26259|26535|26978
6511	30668
6515	24863|29967
652	25470
6520	29711
6521	30895
6535	25984
6536	27870
6538	30434
6540	31338
6545	25628|25629|29645
6547	26113|28690|30798
6548	31215
655	26978|28429
6551	30102
6557	29031|29372
6562	26279
6564	31961
6566	32100
6567	27258
657	27883
6572	26808|31015|31904
6573	25103|26522|31485
6574	28092
6579	28130|28570
6583	25304
6586	29649
659	28333
6596	30023
66	25018|25033|25034|26033|26241|26367|28967|28968|30120|30169|30378
6600	25718|31542
6601	30502
6603	29194
6609	27729
6615	31191
6617	29410|29559
6619	31099|31119
6625	28095|32020
6628	32051
6630	31594
6634	25088|25089|25461|25822|26146|30695
6636	29912
6648	30099|31789
6656	25304|25578|25624|26978|28764|30336
6658	26286
6670	29664|30089|30120
6672	27518
668	30927
6680	31186
6686	31927
6687	26773
6688	31517
6692	29243
6693	25868|32253
67	26027
6707	24912
6709	27735
6713	30540
6716	25493
6719	29041
6720	29778
6724	29804
6731	31501|31503
6734	31432
6738	32172
6741	26820|29699
6749	29152
6757	27555|27564|29412
6761	27537
6763	31057
6765	25107
677	25087|31117
6773	25642|27848
6777	29788|29908
6783	29929
6786	28960
6796	27217|29600
6797	31484
6798	27547|31909|31910|31911
6799	25235|25721|26544|27872
68	28524
680	27189
6805	29508
6807	31266|31872
6808	25740|27024|27651
6810	26824
6817	26102
6818	25360|27026|30367
6826	27585
6836	31678
6839	24981|24982|25041|25734|27971
6843	29957
6846	31812
6850	30244
6851	24886
6853	25677|28814
6857	25135|26175|31807
6858	32108
6859	32145
6860	28071|28706|28765
6875	24964|25304|25704|27838|29212
6885	29134
689	32115
6892	25162|26440|30096
6898	29852|31255
6906	26944
691	29877|30621|31556
6912	25087|29782
6918	29567|30734
6925	30597
6926	26416|29598|31072|31073|31563
6930	31440
6931	26259|29847|31054
6937	25502|30366|30413
6939	30970
6942	29299
6945	32111
6947	27588
6949	31265
6951	30120|31813
6958	30644
6959	30614
6967	25339
6973	30262
6976	29256
6981	27130
6983	31723
6986	29568
6992	31342
6994	26448
6997	26361|30452|30453|30849
7001	28089
7007	25929
701	27059|27061|27389
7012	25076
7019	30958
7021	26718
7032	27702
704	25098|26521|26954|29524|29881
7047	25068
7058	28716
7059	30187
7061	31661
7067	29935
7068	31680
7069	25304
7072	30988
7073	30020
7079	31720
7084	25088|27394|29600
7087	28047|28679|28898
7094	30313
7100	27602|31873
7102	28067
7107	27772
7113	29182
7115	30341
7119	25193
7121	27169|27170
7124	30100
7125	26780
7130	25800
7131	27475|29062
714	25147|26102|27620
7144	27519
7147	29218
715	28981|29092|29201
7153	31918
7157	31225
7161	31558|31589
7163	28879
7164	25541|30652
717	30458
7186	27440
7188	31609|31943
7190	29768
7191	27133
7194	31296|31297
7195	32225
7196	26172|27263
7199	25517|25518|27158|29201
7204	26740
7206	26943
7209	25861|27888
7212	26945
7216	25230
7226	25780
7233	31628
7235	30059
7236	31381|31959
7245	30998|32128
7247	29344
7249	30045
725	27375
7251	31383|31674
7252	31421
7254	29716
7255	27335
7256	25087
7257	30278
7258	30943
7267	25520
7271	27547|28950|29754
7276	29352
728	25098|29880|30714
7290	29178
7293	25970|30513
7294	31202
7308	26469
7310	31662
7312	31758
7314	25049|29853|32120
7319	30948
732	31318
7320	31950
7327	26922
7328	27578
7336	31796
7342	27159|29924
7343	30183
7348	32069
7349	26567|29312
7350	25201|31827
7357	29934
7359	28980|31861
7361	25467
7363	30658
7364	29835
7365	30714
7374	30324
7376	27602
7379	24978
7381	31374
7383	26611|26829|32066
7386	24971|25417|25744|25754|25849|26343|26348|26577|26849|27954|29261|29735|29799|29863|32025
7393	29676|30462
7397	30604
7398	31427
7399	31750
7402	26890
7406	27928
7407	26729
741	25609
7413	27493
7423	25304|27710|29374
7425	27965
7426	31539
7427	31734
7430	27182|29449
7431	28750
7437	25087|25822|26184|26553|27754|29227|29325|30348|30472|30590
7449	31713
7454	28085
7456	25010|26255|26306|27685
7464	29790
7491	30389
75	29306
7503	26753|31709
7504	26928|29748|31077
7509	26899
7512	31451
7516	28014
7517	29467
752	30898|31554
7521	25514
7527	27014
7532	29237
7533	27163
7544	25102|30212
7545	27915
7549	30746
7550	31756
7553	30539
7554	31033
7563	25866|26633|27602|27661|29502|30698
7564	25493|29505|29506
7565	29781
757	29776
7580	31224
7582	26784
7583	27178
7587	31739
7588	31926|31938
7589	30329|30438
759	27092|29670
7590	31387
7600	26184
7603	31859
7605	31518
7607	29340
7611	31300
7619	31276|31277
7628	27538
7629	32073
7646	31891
7652	31693
7663	30345
7666	31880
7668	31688
7669	29976|31102
7672	31353
7677	31528
768	27059|27061
7684	26416|26886|28674|31095|31096
7688	27635
7689	25022
7691	31715
7692	31689
7693	30864
7697	31404
7698	25087|25088|25089|25520|25765|26609|27685|27709|27715|29455|31197
7699	30781
770	32209
7700	31420
7701	27055
7703	26118|29115
7706	27876
7707	31409
7719	29973
7723	27009|29482
7727	25540|26143|26145|27709
7728	26142|29047|30295
7735	25520|26780|30695
7742	27684|30095
7743	29685
7744	24977|25568|26329|32235
7763	31177
7766	25890|27560
7768	24912
7769	25890|27560|27593
7770	31921
7773	32067
7774	24896|29324
7777	25087|25088|26038|26187|31368
7786	28073
7787	26448|30515
7788	28895
7791	30191
78	26833
7811	32175
7813	31475
7816	25123
7819	31271
7824	30352
7832	31842
7834	30813
784	27155
7840	27019|27596
7843	25503|25841|27985|29272|31817
7851	31773
786	26929|28875|32026|32030
7860	25730
7869	24985|30888
7881	26595
7883	26827
7891	25607
7893	30662
7895	26164
7896	25776|26937|30120
7899	29297|29410|29428
7903	30552
7904	29276
7907	29988
7908	31871
7913	31952
7915	32218
7916	29124
7921	32034
7923	25805
7924	27406
7925	32114
7926	31721
793	29193
7930	27031|27032
7932	27817
7933	26732
7945	31932
7952	30984
7953	25464|30202
796	26593|31105
7972	27590|29826
7979	30061
7986	31466
7988	24874|27827
7989	25670|29331
7990	25938|27590|32122
7995	26838
8	27140|29670
8006	29024
801	27277
8015	29430|30720
8016	31956
8017	26083|26848|30630
8019	26459|29568
8020	27848|30492
8026	31791
8036	26740|30147
8041	26884|31766
805	25811|27107|29178|29260
8052	29998
8061	27607|27840|29876
807	31198
8071	31902
8072	26877
8084	29236|29468|29885
8090	32147
8096	29288|30271
8099	32099
8104	27320|28894
8105	27964
811	25431
8113	27843
8114	27095
812	32197
8123	31543
8130	31227
8133	26660
8142	31425
8165	25642|27848
8172	24866
8173	28980
8175	31635
8176	29340
8181	30780
8184	29890
8187	29174
8193	26039
8197	31143
8206	31786
8208	25335|26068|29310
821	27034|28970
8210	32143
8212	29267
8214	28830
8216	32022
8230	26742
8232	27519
8241	24910
8245	27903|31403|31776
8252	29307|29653|29654
8265	31055
8268	29571
8278	31583
828	29431
8281	25727
8286	30863
8291	29696
8295	27422
8296	31305|32200
8298	25304
8303	31108
8304	29970|31862
8310	25677|28814|30999
8312	27491
832	30361|31480
8336	30155
8370	26780|31805
8379	30875
8399	29138
8400	28207|28209
8407	28187|28271
8408	28315
8412	28320
8413	28216
8417	28345
8421	28351|28612
8423	28352
8426	28349|28405
8430	28184|28594
8431	28283
8432	28213
8435	28253|28378|28426|28555
8439	28324
8441	26553|28595
8443	28149
8444	27496
8448	28412|28413
8451	28292|28472
8454	28300
8456	25264|31970
8461	31235
8467	26600
8469	30124
8477	28980
8492	26990
850	25087|25089|26780|29475
8501	27519
8507	26588
8509	27012
8519	25826|25827|25830|29405
8520	24914
8524	29326|31039
8527	30829
8530	27489
854	24902|26468
8540	24906
8543	26939|31864
8544	30398
8559	31079
8563	26820|29953
8566	25008|31782
8567	31248
8573	31163
8579	29794|30566
8583	30696
8585	30760
8586	29561
8588	31391
8591	29408
8592	24940
8596	32180
8597	26433|32006
8598	31058
8603	25304
8605	26605
8615	30826|31955
862	30981
8626	30972
863	31597
8637	24927|25199
8641	25088
8645	32134
865	29667
8650	32079
8651	30027|30804
8652	26538
8661	25087|26716
8668	29080
867	26732
8675	31090
8678	29623
8681	31666
8687	25677
8688	27387
8694	30359
8696	31479
870	27616
8700	30820
8717	30410
8724	25229
8726	30215
8732	31091
8742	28856|29050|29868
8752	29600|30073|30120|31047
876	29752
8761	28814|32082
8769	31716
8779	27627
8782	27378
8788	27741
8791	26922
8792	27872
8793	31899
8798	25136|26670|29394
8804	30024
8806	28851|30210
8808	25645|26442|28008
8809	31431
8815	27362
8816	31534
882	30473
8821	27486
8825	31361
8834	25438|32054
8841	27519
8844	30609
8851	32109
8853	30963
8854	31751
8855	30129
8860	27740
8864	26288|26466
8865	27492
8868	25863|31934
8869	26200|29277
8870	31000
8881	31026
8883	27303
8888	29825|31497
8893	31212|31983
8895	32213
8896	24886
8897	27918
8899	29663|30706
89	26269
890	32203
8906	31165|31502
8908	30448|30825
8914	31820
8922	30674
8925	25886|29713
893	31954
8930	31855
8933	27887|28980|29571|29638|31003|31806
8935	27329
8937	31412|31794
8941	25657
895	29093
8956	32010
8961	29085|29154
8967	29498
897	27674
8973	27176
8979	25282|25286|25287|29316
8980	27309
8984	31787
8985	27962|30195
8986	24890|25430|25980|26385|26911|27199|27311|27646|28732
8987	31701
8993	27404
9000	30238
9002	32041
9004	29789
9007	31228
9013	29951
9016	29808
9020	32029
9038	31900
9048	29607
9050	30815
9059	26771
906	29534
9070	28027
9076	29757
9077	29693
909	30686|30834
91	24896|27573
9103	31323
9110	32222
9124	30537
9127	29378
9128	25158|25237
9129	32230
9132	29479
9136	30507
9144	31329
915	30764
9155	30688|31533
9158	32194
9167	25304
9173	32085
9189	27052
92	30369
9200	30316
9201	27113|28043
9202	28090
9203	32106
9205	25088|25460|25624|26125
9212	29302
9213	24969|25085|27441|32259
922	25220|27059
9227	31334
9245	29974
9260	27377|31816
9265	26987
9272	32139
9277	28740|29164|29192|29736|30181|30758
9282	29446
9287	31071
9291	31849
9294	28984
9296	26985|27068|27606|28838
9306	31288
9310	28161|28566
9311	28322
9312	28511
9313	26922
9314	31281
9315	29197
9317	27349
9325	25962|26374
9330	31012
9331	29855
9335	25490
9337	27519|27602
9338	31993
9339	31113
9353	28141
9356	28105|28196|28294|28415
9364	30807
9369	25145|30494|30722|31468
9370	31385
9372	25751
9373	29219
9382	27219|29290
9384	28381
9387	27906
9398	28236|28289|28543
9401	30639
941	25488
9411	30470
9413	31948
9417	28458|28617
9421	25088|26173|27637
9422	31622
9428	28984
9435	28933
9437	31957
9442	31461
9443	30768
9445	26288
9448	27583|28787|29741|30975
945	32129
9450	29670
9455	28080
9457	31170
9468	31279|31523
9469	28404
947	29720
9470	25812|26111|27985|28980|29410
9476	30933
9477	31998
9481	30922
9482	30917
9503	25088|25100|25972|26780|29272|30725|30726
9504	27806
9505	26012|29656|30408
9508	31041|31042|31043|31905
9516	31445
9517	31476
9523	31256|31257
9526	26301
9528	29169
9532	29622
9538	29404
954	24995
9543	25554|28041
9547	28088
9549	26883
9552	27094
956	24847|24848|24849|25240|25246|25254|25731|26678|29875|30695|31141
9560	28176
9563	31685
9564	28192
9572	31800
9585	27190
9586	28344
959	28743
9593	28273|28274
9595	32107
96	28813|29076|31314
9610	29096
9616	28434|28604
9617	31428
9619	29341
9624	27519
9627	25609
9629	25146|25651|26268|29284|29553|29566|29572
9636	30198
9638	29618
9640	31535
9641	31557
9643	30009|32050
9645	31272
9647	32254
9654	26184
9655	30691
9656	30151|30717
9664	28937|28980
967	29628
9670	30252|30405|30615
9673	30881
9675	27545
9686	29399
969	31645
9692	25378
9694	27280
9698	27356
970	26189
9705	32071
9711	27848|30364|31119
9712	28046
9718	28984
9730	29120|31724|31877
9733	27905|29336
9734	30638
9737	31876
9739	26731
9751	28538
9752	29750
9758	28859
976	26184|30695
9760	31525
9766	27231
9768	29200
9772	25455|28329|30120
9773	27577
9780	27290
9783	25130
9786	27121
9788	31997
9792	26749
980	28223
981	25590|31216
9823	30790|31496
9827	31601
9832	27582
9834	32055
9836	25330|31325
9837	31180|31207
9839	29298
9841	30738
9842	32037
9847	25104|25768|25894|26179|26281|26792|27434|28020|29314|29948|30541|32000
9848	29867|30002|30337
9849	25538
9851	25279|25844|26845|28675
9853	29724
9859	26184
9863	24887|26604
9872	26915|27832|27879
9883	26044|31964|32258
9897	32140
9900	29756
9905	27611
9911	31642
9916	27797
9924	31356
