GENE	SCORE_UNRANKED_UNPROP	SCORE_UNRANKED_PROP	SCORE_RANKED_PROP	PVALUE
ENSG00000074657	0.0	0.00952343100403	4150.0	0.443
ENSG00000074660	0.0184172555438	0.0133387853427	6467.0	0.694
ENSG00000074695	0.046087693707	0.0305221734456	13736.0	0.232
ENSG00000074696	0.0	0.0306187170558	13760.0	0.583
ENSG00000074706	0.0	0.00770075856503	3065.0	0.397
ENSG00000074755	0.0238398718675	0.0239719262396	11731.0	0.745
ENSG00000074771	0.0364761838348	0.0364761838348	14936.0	0.282
ENSG00000074800	0.00465444042618	0.0719117144994	16899.0	0.652
ENSG00000074803	0.0949113412287	0.0165044115618	8294.0	0.591
ENSG00000074842	0.00722607320845	0.0145197055927	7147.0	0.551
ENSG00000074855	0.0	0.0145273932577	7153.0	0.198
ENSG00000074935	0.0	0.00842099877862	3489.0	0.379
ENSG00000074964	0.0	0.0120000138056	5662.0	0.277
ENSG00000074966	0.00295622732397	0.0166383874671	8370.0	0.547
ENSG00000075043	0.0735095642431	0.0207875583108	10432.0	0.23
ENSG00000075073	0.0	0.00919453261857	3966.0	0.814
ENSG00000075089	0.00765360819564	0.0214057194025	10693.0	0.742
ENSG00000075131	0.0	0.0157045326987	7846.0	0.651
ENSG00000075142	0.0	0.0228469102945	11289.0	0.163
ENSG00000075151	0.00818040967279	0.0231024713572	11380.0	0.696
ENSG00000075188	0.0	0.0161713964673	8104.0	0.529
ENSG00000075213	0.0511066913137	0.0126234497595	6058.0	0.959
ENSG00000075218	0.0	0.0472388540999	16103.0	0.141
ENSG00000075223	0.0364838606747	0.0112457635552	5193.0	0.29
ENSG00000075234	0.0	0.00682598182428	2524.0	0.408
ENSG00000075239	0.0293522832743	0.0252714014087	12215.0	0.625
ENSG00000075240	0.0	0.00584237219484	1937.0	0.665
ENSG00000075275	0.101952757465	0.0269898674134	12808.0	0.842
ENSG00000075292	0.0	0.0269722851152	12803.0	0.402
ENSG00000075303	5.16667106482e-06	0.00463050866152	1215.0	0.621
ENSG00000075336	0.0	0.0181187011553	9146.0	0.089
ENSG00000075340	0.0400718099506	0.0195126873985	9828.0	0.351
ENSG00000075388	5.14075251546e-06	0.0139741713889	6830.0	0.589
ENSG00000075391	0.005274054542	0.0164891424448	8280.0	0.162
ENSG00000075399	0.0	0.00436893981363	1104.5	0.639
ENSG00000075413	0.0467655872531	0.0362115375173	14891.0	0.174
ENSG00000075415	0.0674512532574	0.0390670297092	15300.0	0.365
ENSG00000075420	0.00274153370551	0.0151463775973	7514.0	0.54
ENSG00000075426	0.0220728199271	0.0336710972312	14425.0	0.85
ENSG00000075461	0.00087999897568	0.02176435911	10846.0	0.127
ENSG00000075539	0.00888920713347	0.0181203830904	9148.0	0.482
ENSG00000075568	0.0	0.0176447271533	8917.0	0.505
ENSG00000075618	0.00666473279276	0.0326537194179	14225.0	0.572
ENSG00000075624	0.205573144879	0.0893295002121	17082.0	0.323
ENSG00000075643	0.0	0.0165837841264	8341.0	0.35
ENSG00000075651	0.0147923552775	0.0296321228356	13505.0	0.226
ENSG00000075673	0.0152678328871	0.0308829460859	13814.0	0.705
ENSG00000075702	0.111208199738	0.0354224122957	14752.0	0.308
ENSG00000075711	0.0421181315834	0.054369672468	16498.0	0.333
ENSG00000075785	0.0915230273899	0.0635206515097	16757.0	0.234
ENSG00000075790	0.0	0.0111788252818	5151.0	0.053
ENSG00000075826	0.0	0.0131884127644	6386.0	0.486
ENSG00000075856	0.0	0.0328762245764	14277.0	0.533
ENSG00000075884	0.0108797355145	0.0138477167131	6765.0	0.553
ENSG00000075891	0.11413076651	0.0378432225294	15130.0	0.496
ENSG00000075914	0.0	0.0260711777515	12509.0	0.225
ENSG00000075945	0.0450788887994	0.0369868988963	15009.0	0.207
ENSG00000075975	0.0	0.0188115727518	9485.0	0.293
ENSG00000076003	0.0373990484866	0.0411343646401	15549.0	0.824
ENSG00000076043	0.0118281298783	0.00994699765949	4433.0	0.274
ENSG00000076053	0.0	0.0276197941524	12982.0	0.337
ENSG00000076067	0.0	0.0109019253508	4984.0	0.473
ENSG00000076108	0.0	0.0168226568982	8466.0	0.505
ENSG00000076201	0.0138803618692	0.0251344490955	12174.0	0.664
ENSG00000076242	0.0964891301912	0.0686313749469	16844.0	0.341
ENSG00000076248	0.0828807336757	0.0220504637334	10973.0	0.389
ENSG00000076321	0.0235212432147	0.0349147746666	14666.0	0.299
ENSG00000076344	0.0160374496005	0.0121322116255	5746.0	0.871
ENSG00000076351	0.133812851201	0.0202779909741	10194.0	0.39
ENSG00000076356	0.0466155890144	0.0239633686861	11725.0	0.403
ENSG00000076382	5.16667106482e-06	0.0327756702779	14256.0	0.538
ENSG00000076513	0.0	0.0199395611584	10033.0	0.173
ENSG00000076554	0.0	0.0151377471993	7510.0	0.48
ENSG00000076555	0.02149822754	0.0155254209094	7742.0	0.308
ENSG00000076604	0.0375535601261	0.0451242973436	15938.0	0.508
ENSG00000076641	0.0209617498437	0.0256101891229	12341.0	0.426
ENSG00000076650	0.0	0.0277123734751	13006.0	0.47
ENSG00000076662	0.0	0.015857215302	7929.0	0.453
ENSG00000076685	0.197377153873	0.0359404097159	14838.0	0.126
ENSG00000076706	0.0113803089442	0.0217649017874	10848.0	0.414
ENSG00000076716	0.00495355228105	0.0183047744748	9253.0	0.537
ENSG00000076770	0.0149716735683	0.0113074610052	5235.0	0.665
ENSG00000076826	5.15254337702e-06	0.017846214397	9012.0	0.272
ENSG00000076864	0.0	0.0203378398752	10226.0	0.531
ENSG00000076924	4.98820858094e-06	0.0249819874081	12116.0	0.406
ENSG00000076928	0.0177514962243	0.0231586006471	11398.0	0.366
ENSG00000076944	0.0949143693496	0.0300465582543	13609.0	0.494
ENSG00000076984	0.000226960432325	0.0297179826137	13522.0	0.747
ENSG00000077009	0.0139451723571	0.0134311780434	6530.0	0.687
ENSG00000077044	0.0	0.0128228321923	6180.0	0.395
ENSG00000077063	0.0	0.0206557043888	10359.0	0.536
ENSG00000077080	0.0146347386731	0.0241336841915	11809.0	0.431
ENSG00000077092	0.140711272468	0.0370869179625	15024.0	0.604
ENSG00000077097	0.0245993875525	0.0297295041896	13524.0	0.575
ENSG00000077147	0.0	0.0128721313866	6208.0	0.416
ENSG00000077150	0.0794772874633	0.054717816167	16513.0	0.414
ENSG00000077152	0.0430304104453	0.0260102383616	12488.0	0.718
ENSG00000077157	0.0	0.0166791489237	8389.0	0.757
ENSG00000077232	0.00490059328303	0.0242844651594	11861.0	0.433
ENSG00000077235	5.10094498067e-06	0.0323020527673	14146.0	0.694
ENSG00000077238	0.076344122577	0.0313798226727	13934.0	0.499
ENSG00000077254	0.0321578605081	0.0293059115603	13418.0	0.365
ENSG00000077264	0.155429699074	0.0337672322558	14448.0	0.383
ENSG00000077274	0.0271836655815	0.00940849470047	4087.0	0.863
ENSG00000077279	0.157743261945	0.0418820370363	15635.0	0.241
ENSG00000077312	0.0	0.0328684275791	14275.0	0.291
ENSG00000077327	0.043658177512	0.0113109729465	5238.0	0.713
ENSG00000077348	0.0	0.0305123285342	13732.0	0.349
ENSG00000077380	0.0	0.0203598673592	10243.0	0.411
ENSG00000077420	0.0	0.0156776567215	7829.0	0.58
ENSG00000077454	0.0	0.0163452409998	8201.0	0.41
ENSG00000077458	0.0	0.0170847065065	8600.0	0.649
ENSG00000077463	0.0538085940519	0.0507986045889	16323.0	0.695
ENSG00000077498	0.118702674109	0.0266145962157	12698.0	0.288
ENSG00000077514	0.0201366033322	0.0202507260149	10174.0	0.593
ENSG00000077522	0.0389204628504	0.0426729860964	15720.0	0.569
ENSG00000077549	0.0	0.0362614573354	14897.0	0.465
ENSG00000077585	0.0	0.00953259981719	4156.0	0.599
ENSG00000077616	0.0	0.00459721785284	1201.0	0.572
ENSG00000077684	5.13238461825e-06	0.0206568506458	10360.0	0.523
ENSG00000077713	0.0	0.00661896165505	2416.0	0.432
ENSG00000077721	0.149986634199	0.0477858097406	16152.0	0.515
ENSG00000077782	0.156457030783	0.0629638443084	16741.0	0.601
ENSG00000077800	0.00626353359289	0.0270526434885	12837.0	0.608
ENSG00000077809	0.0	0.041417857719	15582.0	0.355
ENSG00000077935	0.00510960107962	0.00865097940229	3625.0	0.799
ENSG00000077942	0.0972679620579	0.0481537311934	16172.0	0.296
ENSG00000077943	0.107012035391	0.0302305918776	13642.0	0.793
ENSG00000077984	5.16667106482e-06	0.00912652400264	3918.0	0.518
ENSG00000078018	0.0154751367452	0.0299850943415	13589.0	0.598
ENSG00000078043	0.037478855286	0.0451041484432	15932.0	0.74
ENSG00000078053	0.0178226299659	0.0321901024263	14119.0	0.761
ENSG00000078061	0.0745294613931	0.0490177888583	16227.0	0.18
ENSG00000078070	0.0973624046468	0.0278063578119	13040.0	0.206
ENSG00000078081	0.0	0.00411825597542	797.0	0.483
ENSG00000078098	5.16667106482e-06	0.0169480411874	8522.0	0.328
ENSG00000078114	0.0	0.02245488188	11137.0	0.48
ENSG00000078140	0.0101838234106	0.0382463144312	15191.0	0.196
ENSG00000078142	0.0162125714791	0.02807303744	13102.0	0.169
ENSG00000078177	0.0	0.0151918124507	7540.0	0.472
ENSG00000078237	0.0153729424165	0.00915669582594	3935.0	0.665
ENSG00000078246	0.0354363987264	0.0390276144027	15297.0	0.716
ENSG00000078269	0.0256441988127	0.016707226191	8410.0	0.519
ENSG00000078295	0.0	0.0155860906685	7780.0	0.282
ENSG00000078304	0.0	0.0221149796082	11000.0	0.446
ENSG00000078328	0.0	0.0271086708091	12850.0	0.124
ENSG00000078369	0.0694156749512	0.0494363212427	16245.0	0.54
ENSG00000078399	0.0269517568168	0.0207383686784	10402.0	0.641
ENSG00000078401	0.0842440127748	0.0281268007995	13117.0	0.479
ENSG00000078403	0.0299770714683	0.0203990750564	10259.0	0.346
ENSG00000078487	0.0	0.00515717978226	1430.0	0.528
ENSG00000078549	0.010535628411	0.00974348527733	4295.0	0.602
ENSG00000078579	0.0497259195977	0.0497259195977	16262.0	0.539
ENSG00000078596	5.16667106482e-06	0.00696020856458	2629.0	0.523
ENSG00000078618	0.041088166556	0.0319679977646	14076.0	0.325
ENSG00000078668	0.0191625482435	0.0234174430898	11504.0	0.601
ENSG00000078674	0.0	0.0664424117813	16798.0	0.655
ENSG00000078687	0.0	0.0204976147035	10295.0	0.643
ENSG00000078699	0.0313594947562	0.0289343981789	13305.0	0.809
ENSG00000078725	0.0372259448036	0.0241144038603	11799.0	0.361
ENSG00000078747	0.173999505905	0.0706611574326	16880.0	0.157
ENSG00000078795	0.00902232439598	0.00902232439598	3853.0	0.492
ENSG00000078804	0.0	0.00536813380096	1545.0	0.507
ENSG00000078808	0.0	0.0440557046495	15851.0	0.105
ENSG00000078814	0.0	0.0155884501331	7781.0	0.634
ENSG00000078900	0.0459891600509	0.0534055866983	16448.0	0.334
ENSG00000078902	0.0168524341095	0.0374331238382	15074.0	0.331
ENSG00000078967	0.0	0.0397468141574	15382.0	0.371
ENSG00000079102	0.0188682706103	0.0360654830668	14863.0	0.794
ENSG00000079112	0.0185638037882	0.00632411784063	2245.0	0.394
ENSG00000079134	0.0144787525478	0.0357011293489	14790.0	0.365
ENSG00000079150	0.0	0.0133765829244	6500.0	0.345
ENSG00000079156	0.0	0.0125135561613	5983.0	0.211
ENSG00000079215	0.150779242606	0.0273190590901	12904.0	0.138
ENSG00000079246	0.0430947226448	0.0672411070407	16820.0	0.499
ENSG00000079257	0.00493269243742	0.0200831132443	10096.0	0.251
ENSG00000079263	0.0	0.00570950165207	1838.0	0.634
ENSG00000079277	5.16667106482e-06	0.0274783222741	12958.0	0.435
ENSG00000079308	0.0103903154858	0.0174477469374	8800.0	0.881
ENSG00000079313	0.0	0.00984530668819	4372.0	0.723
ENSG00000079332	0.0	0.0158971076384	7956.0	0.289
ENSG00000079335	0.0	0.0141995972377	6960.0	0.623
ENSG00000079337	0.0252769029527	0.0174969672026	8831.0	0.277
ENSG00000079385	0.0137557282174	0.0225837172583	11175.0	0.503
ENSG00000079387	0.0243152003713	0.0255095147574	12299.0	0.351
ENSG00000079393	0.0	0.012195791353	5782.0	0.549
ENSG00000079432	0.0131150262175	0.0192836873982	9731.0	0.317
ENSG00000079435	0.0936143248542	0.0265263622234	12666.0	0.257
ENSG00000079459	0.0123109894538	0.0223653347025	11102.0	0.882
ENSG00000079462	5.16667106482e-06	0.025961484244	12473.0	0.732
ENSG00000079482	0.21071882755	0.0302903023852	13668.0	0.39
ENSG00000079557	0.0294269394656	0.0294269394656	13446.0	0.749
ENSG00000079616	0.10205035579	0.0392655777358	15317.0	0.608
ENSG00000079689	0.0	0.0237327080595	11640.0	0.162
ENSG00000079691	5.16667106482e-06	0.00932387400353	4046.0	0.588
ENSG00000079739	0.204948973484	0.0389532144301	15285.0	0.016
ENSG00000079785	0.0	0.0324754929604	14186.0	0.543
ENSG00000079805	0.102838653844	0.0583440468945	16626.0	0.377
ENSG00000079819	0.00317226487556	0.023880403054	11693.0	0.697
ENSG00000079841	0.0523962156199	0.0274501729472	12947.0	0.326
ENSG00000079931	0.00374928005951	0.0206773278028	10373.0	0.542
ENSG00000079950	0.0	0.0332025241671	14337.0	0.11
ENSG00000079974	0.0	0.00796482638578	3226.0	0.583
ENSG00000079999	0.0315431751356	0.0471771326845	16095.0	0.443
ENSG00000080007	0.0	0.00559157904812	1709.0	0.707
ENSG00000080031	0.0	0.0144212976217	7091.0	0.589
ENSG00000080166	0.0111128145497	0.0111128145497	5113.0	0.581
ENSG00000080189	0.0	0.00448814990306	1161.5	0.327
ENSG00000080200	0.0	0.00721220646695	2790.0	0.566
ENSG00000080224	0.00507642313027	0.00834429173805	3453.0	0.701
ENSG00000080293	0.0173767235596	0.0152566704564	7583.0	0.816
ENSG00000080298	0.0090220935915	0.0197207169593	9921.0	0.684
ENSG00000080345	0.00516700317365	0.0527753952688	16428.0	0.428
ENSG00000080371	5.15535803749e-06	0.0139514554415	6818.0	0.372
ENSG00000080493	0.118064709048	0.024947556981	12103.0	0.869
ENSG00000080503	0.15770858323	0.0565609625281	16578.0	0.57
ENSG00000080511	0.0161404334418	0.0161404334418	8088.0	0.893
ENSG00000080546	0.0	0.00899673177908	3844.0	0.502
ENSG00000080561	0.062685195625	0.0499042108087	16270.0	0.494
ENSG00000080572	0.00207135678485	0.0102477478845	4614.0	0.831
ENSG00000080573	0.042722297114	0.0148434902219	7352.0	0.575
ENSG00000080603	0.130474363808	0.0358214617389	14817.0	0.627
ENSG00000080608	0.0	0.0201690542657	10138.0	0.59
ENSG00000080618	0.014618991761	0.016053157128	8040.0	0.274
ENSG00000080644	0.0450112568625	0.0190719937756	9627.0	0.557
ENSG00000080709	0.0	0.00892317146919	3782.0	0.671
ENSG00000080802	5.15535803749e-06	0.0158955827696	7955.0	0.464
ENSG00000080815	0.0730000894499	0.0535230653951	16456.0	0.684
ENSG00000080819	0.111496723498	0.0217714232025	10853.0	0.555
ENSG00000080822	0.0	0.0189386050526	9558.0	0.001
ENSG00000080823	0.0	0.0169499967443	8525.0	0.24
ENSG00000080824	0.00943298895302	0.123264595727	17204.0	0.681
ENSG00000080839	0.0184804235674	0.0430230142566	15758.0	0.417
ENSG00000080845	0.0	0.0244765598066	11927.0	0.401
ENSG00000080910	0.0	0.00418223343678	899.0	0.538
ENSG00000080986	0.0	0.0334063149563	14386.0	0.318
ENSG00000081014	0.173596748795	0.0411186154115	15545.0	0.191
ENSG00000081019	0.015100124846	0.0136356227573	6651.0	0.491
ENSG00000081026	0.0	0.0227709963336	11256.0	0.602
ENSG00000081041	0.0	0.0165575189803	8326.0	0.262
ENSG00000081051	0.0186247890209	0.0180536591426	9111.0	0.564
ENSG00000081052	0.0718835375705	0.0295571980668	13485.0	0.687
ENSG00000081059	0.0	0.00980695680576	4340.0	0.568
ENSG00000081087	0.119717481447	0.0294269989214	13447.0	0.899
ENSG00000081138	0.0	0.0100344852532	4479.0	0.82
ENSG00000081148	0.0505329169663	0.0505329169663	16303.0	0.263
ENSG00000081154	0.0	0.0162951712084	8168.0	0.533
ENSG00000081177	0.0	0.01066523003	4880.0	0.501
ENSG00000081181	0.00545791360719	0.010969348049	5015.0	0.31
ENSG00000081189	0.198275777006	0.0483496759156	16183.0	0.277
ENSG00000081248	0.124685159568	0.0251588265946	12182.0	0.317
ENSG00000081277	0.0722898206485	0.0328533106779	14274.0	0.66
ENSG00000081307	5.12307300015e-06	0.0348541456956	14658.0	0.117
ENSG00000081320	0.0193996085243	0.0204043836399	10262.0	0.425
ENSG00000081377	0.0286203138479	0.019788260355	9955.0	0.941
ENSG00000081386	0.0	0.0227629988123	11251.0	0.414
ENSG00000081479	0.183033188592	0.0557717040248	16551.0	0.571
ENSG00000081692	0.0	0.0121503480258	5753.0	0.547
ENSG00000081721	0.0	0.0144780928498	7123.0	0.567
ENSG00000081760	0.0	0.00458300687809	1198.0	0.688
ENSG00000081791	0.0	0.00822671062414	3397.0	0.43
ENSG00000081800	0.0674250172338	0.0674250172338	16825.0	0.49
ENSG00000081803	0.0354115077853	0.0212074083133	10615.0	0.194
ENSG00000081842	0.0	0.0101668803315	4566.0	0.309
ENSG00000081870	0.112724203735	0.0240233540098	11745.0	0.426
ENSG00000081913	0.0011149164009	0.0220421335322	10970.0	0.636
ENSG00000081923	0.165226943668	0.0294292204094	13449.0	0.157
ENSG00000081985	0.0598390968269	0.0177334020891	8958.0	0.342
ENSG00000082014	0.0	0.0243405489532	11879.0	0.64
ENSG00000082068	0.0	0.01191025148	5609.0	0.46
ENSG00000082074	0.0108254660451	0.0263892181247	12623.0	0.436
ENSG00000082126	0.029163238812	0.00916469727898	3947.0	0.504
ENSG00000082146	0.0	0.0131759206278	6374.0	0.44
ENSG00000082153	0.0	0.0214774468338	10718.0	0.679
ENSG00000082175	0.00934559108591	0.0367308236156	14977.0	0.655
ENSG00000082196	0.0195349408065	0.00820774112767	3387.0	0.7
ENSG00000082212	0.0	0.013650680999	6665.0	0.278
ENSG00000082213	0.0	0.00956050472145	4173.0	0.562
ENSG00000082258	5.07910414659e-06	0.0171213305579	8624.0	0.549
ENSG00000082269	0.0	0.00503433541576	1378.5	0.784
ENSG00000082293	0.0339833067541	0.00704325760967	2681.0	0.421
ENSG00000082397	0.0187239501064	0.0448767317032	15917.0	0.192
ENSG00000082438	0.0	0.015596793838	7784.0	0.633
ENSG00000082458	0.175781816314	0.0574586840013	16603.0	0.307
ENSG00000082482	0.00650314986175	0.00650314986175	2353.0	0.613
ENSG00000082497	0.0	0.0145563703041	7175.0	0.543
ENSG00000082512	0.0112444092522	0.0343685913173	14559.0	0.437
ENSG00000082515	0.0	0.0145952912045	7206.0	0.259
ENSG00000082516	0.0	0.0349976752628	14677.0	0.448
ENSG00000082556	0.0213516097853	0.0174197700335	8790.0	0.727
ENSG00000082641	0.0179127521565	0.0239682240943	11729.0	0.54
ENSG00000082684	0.00528876809711	0.0125272429417	5990.0	0.493
ENSG00000082701	0.0223919783583	0.0792910093912	17000.0	0.579
ENSG00000082781	0.0228616569668	0.0358782167777	14827.0	0.655
ENSG00000082805	0.0	0.0295439354865	13482.0	0.585
ENSG00000082898	0.0	0.0519328699497	16379.0	0.25
ENSG00000082996	0.0	0.0241819080363	11825.0	0.227
ENSG00000083067	0.00975770367145	0.00724708819448	2814.0	0.587
ENSG00000083093	0.0710939553282	0.0340500209028	14495.0	0.53
ENSG00000083099	0.0	0.00632431149791	2246.0	0.155
ENSG00000083123	0.0907713833251	0.0212718186914	10647.0	0.301
ENSG00000083168	0.313026655672	0.0575131717639	16604.0	0.108
ENSG00000083223	0.0	0.0155402293268	7752.0	0.475
ENSG00000083290	0.00230213336938	0.0314273185485	13948.0	0.515
ENSG00000083307	0.101790734657	0.0196971407987	9910.0	0.788
ENSG00000083312	0.0	0.0320263792551	14083.0	0.398
ENSG00000083444	0.166338226367	0.0400691166009	15424.0	0.547
ENSG00000083454	0.0138068406658	0.0138068406658	6751.0	0.585
ENSG00000083457	0.0073636789781	0.00891876808867	3778.0	0.522
ENSG00000083520	0.0259527209224	0.0257855773263	12405.0	0.512
ENSG00000083535	0.0111518302126	0.0278370474469	13051.0	0.63
ENSG00000083544	0.00897176896431	0.0223094545137	11079.0	0.682
ENSG00000083635	0.0	0.04723793086	16102.0	0.251
ENSG00000083642	0.0456354860127	0.0289690426708	13317.0	0.43
ENSG00000083720	0.0456615595742	0.0190623595644	9622.0	0.399
ENSG00000083750	0.0	0.0220323493931	10966.0	0.345
ENSG00000083782	0.0268697104023	0.00917298354503	3953.0	0.623
ENSG00000083799	0.0848809538879	0.0399989143726	15414.0	0.228
ENSG00000083807	0.0447569350714	0.011029374763	5057.0	0.281
ENSG00000083812	0.0	0.0125659017171	6021.0	0.519
ENSG00000083814	0.0	0.006200844628	2169.0	0.415
ENSG00000083828	0.0	0.00422530900118	988.5	0.191
ENSG00000083838	0.0	0.0189563227331	9566.0	0.608
ENSG00000083842	0.0	0.00535922622557	1533.5	0.694
ENSG00000083844	0.0	0.0126738537261	6087.0	0.551
ENSG00000083845	0.0	0.0300312238538	13604.0	0.658
ENSG00000083857	0.0307951117496	0.028258956543	13144.0	0.769
ENSG00000083896	0.0	0.0252734556203	12216.0	0.773
ENSG00000083937	0.0706952616246	0.0290272461398	13338.0	0.367
ENSG00000084070	0.00392623613029	0.0153968956399	7678.0	0.799
ENSG00000084072	0.0	0.0227050898139	11225.0	0.65
ENSG00000084073	0.235204998663	0.0380153963428	15152.0	0.496
ENSG00000084090	0.0	0.0115374161054	5380.0	0.062
ENSG00000084092	0.00893074248337	0.025030921195	12136.0	0.109
ENSG00000084093	0.0120923166696	0.0263355948598	12602.0	0.548
ENSG00000084110	0.025840748197	0.0195626554824	9855.0	0.804
ENSG00000084112	0.0	0.0173932502565	8777.0	0.488
ENSG00000084207	0.0359677089674	0.033520016886	14403.0	0.204
ENSG00000084234	0.00174442323347	0.0258483661203	12427.0	0.569
ENSG00000084444	0.0164111167011	0.0175869358037	8884.0	0.414
ENSG00000084453	0.0114311811972	0.0115213938337	5366.0	0.59
ENSG00000084463	0.0	0.026647769077	12711.0	0.525
ENSG00000084623	0.0	0.0353003269067	14735.0	0.419
ENSG00000084652	0.0	0.0360069305939	14848.0	0.573
ENSG00000084674	0.0906069644446	0.0447583612264	15908.0	0.412
ENSG00000084676	0.0200714921511	0.0477258614855	16147.0	0.594
ENSG00000084693	0.0	0.00401001610729	635.0	0.526
ENSG00000084710	0.0	0.0088607881671	3743.0	0.555
ENSG00000084731	5.16384280799e-06	0.00923976494609	3993.0	0.44
ENSG00000084733	0.0	0.0262888159721	12583.0	0.469
ENSG00000084734	0.0143415514562	0.0110101837101	5047.0	0.243
ENSG00000084754	0.159012197902	0.0488045818676	16210.0	0.222
ENSG00000084764	0.00481771656633	0.019385183808	9777.0	0.47
ENSG00000084774	0.0476759578093	0.0425722374736	15712.0	0.565
ENSG00000085063	0.0592970202463	0.0311850508166	13884.0	0.807
ENSG00000085117	0.0491043025312	0.0323356122903	14155.0	0.358
ENSG00000085185	0.0	0.01347535653	6552.0	0.46
ENSG00000085224	0.150269713248	0.0466869649945	16061.0	0.427
ENSG00000085231	0.0	0.040987462554	15533.0	0.263
ENSG00000085265	0.00292631778253	0.0192525356159	9715.0	0.607
ENSG00000085274	0.0	0.0088378416423	3724.0	0.523
ENSG00000085276	0.0391073349669	0.0232463972904	11435.0	0.749
ENSG00000085365	0.00290228474586	0.0232550154286	11438.0	0.138
ENSG00000085377	0.033125364544	0.0210150299295	10535.0	0.218
ENSG00000085382	0.0245720144464	0.016918521491	8501.0	0.212
ENSG00000085415	5.15535803749e-06	0.0302724661497	13662.0	0.673
ENSG00000085433	0.0560273238649	0.0189149643277	9534.0	0.183
ENSG00000085449	0.0	0.00914014733115	3926.0	0.453
ENSG00000085465	0.0	0.0111916254745	5162.0	0.25
ENSG00000085491	0.0	0.0164104998471	8235.0	0.121
ENSG00000085511	0.0219872999637	0.0270079653412	12818.0	0.899
ENSG00000085514	0.0447422305229	0.0241244123176	11804.0	0.35
ENSG00000085552	0.0038070140234	0.0045396081741	1185.0	0.497
ENSG00000085563	0.0407300784687	0.0233962713861	11494.0	0.669
ENSG00000085644	0.0	0.00768781701831	3060.0	0.452
ENSG00000085662	0.0121822857291	0.0188587177075	9510.0	0.702
ENSG00000085719	0.0	0.016380869357	8220.0	0.553
ENSG00000085721	0.0	0.0177935190447	8990.0	0.363
ENSG00000085733	0.00838625003524	0.041687743662	15614.0	0.607
ENSG00000085741	0.000462908204577	0.00933797161465	4056.0	0.822
ENSG00000085760	0.0	0.020005556836	10069.0	0.182
ENSG00000085788	0.19695641554	0.0308431370175	13803.0	0.232
ENSG00000085831	0.0	0.00565164378753	1782.0	0.053
ENSG00000085832	0.0256041153907	0.0533941360224	16446.0	0.472
ENSG00000085840	0.188105142364	0.0485546540668	16193.0	0.441
ENSG00000085871	0.0	0.00573246628289	1860.0	0.47
ENSG00000085872	0.0	0.0284354748813	13182.0	0.522
ENSG00000085978	0.0	0.028438272828	13183.0	0.743
ENSG00000085982	0.0	0.00633556258733	2253.0	0.248
ENSG00000085998	0.148516734622	0.0360873570399	14865.0	0.14
ENSG00000085999	0.0524613890392	0.0171172021211	8620.0	0.423
ENSG00000086015	0.0222085481196	0.0266436159791	12710.0	0.647
ENSG00000086061	0.015103939467	0.050871332416	16327.0	0.505
ENSG00000086062	0.140368748242	0.032758271685	14254.0	0.144
ENSG00000086065	0.0215263596568	0.025461573205	12281.0	0.781
ENSG00000086102	0.0	0.027248750368	12886.0	0.158
ENSG00000086159	0.0256302200278	0.0256302200278	12352.0	0.817
ENSG00000086189	0.0	0.0199106803828	10015.0	0.567
ENSG00000086200	0.00916575233729	0.0258808931605	12443.0	0.441
ENSG00000086205	0.0	0.00847058057132	3520.0	0.595
ENSG00000086232	0.0175341887423	0.0150742847468	7478.0	0.425
ENSG00000086288	0.0720090271788	0.0113831361547	5280.0	0.411
ENSG00000086289	0.0	0.00702399314069	2667.0	0.558
ENSG00000086300	0.207418374264	0.0286487020784	13231.0	0.423
ENSG00000086475	0.0	0.0166003771273	8352.0	0.537
ENSG00000086504	0.0	0.0289629939452	13314.0	0.186
ENSG00000086506	0.0	0.0052941621888	1496.0	0.743
ENSG00000086544	0.103519483901	0.0175756912185	8873.0	0.421
ENSG00000086548	0.0	0.0118451809196	5571.0	0.568
ENSG00000086570	5.16667106482e-06	5.16667106482e-06	88.5	0.566
ENSG00000086589	0.0	0.0206102884428	10335.0	0.466
ENSG00000086598	0.0173161852814	0.0289747415415	13321.0	0.744
ENSG00000086619	0.0188534301267	0.019803932899	9965.0	0.33
ENSG00000086666	0.0	0.011125335158	5118.0	0.566
ENSG00000086696	0.049020510237	0.0128454180448	6193.0	0.685
ENSG00000086712	5.16667106482e-06	0.0205395790164	10312.0	0.465
ENSG00000086717	5.16667106482e-06	0.00721083329782	2786.5	0.527
ENSG00000086730	0.0275707141665	0.0151803427938	7533.0	0.344
ENSG00000086758	0.112677240117	0.0974454911035	17121.0	0.555
ENSG00000086827	0.0	0.0235048082658	11543.0	0.115
ENSG00000086848	0.179931951321	0.0361665867059	14881.0	0.021
ENSG00000086967	0.0	0.0280653213326	13101.0	0.473
ENSG00000086991	0.0133635922284	0.00577651662082	1894.0	0.415
ENSG00000087008	0.0	0.0101054089776	4524.0	0.439
ENSG00000087053	0.0966262256505	0.0234257462214	11506.0	0.682
ENSG00000087074	0.0135013777361	0.0236150098928	11585.0	0.336
ENSG00000087076	0.0	0.0160038819478	8019.0	0.448
ENSG00000087077	0.0	0.0536885225635	16469.0	0.173
ENSG00000087085	0.0380515016048	0.024217402156	11837.0	0.259
ENSG00000087086	0.065762039455	0.0325881469168	14209.0	0.313
