ENSG00000001626 ENSG00000114302
ENSG00000001626 ENSG00000127022
ENSG00000001626 ENSG00000132356
ENSG00000001626 ENSG00000136986
ENSG00000001626 ENSG00000137713
ENSG00000001626 ENSG00000154229
ENSG00000001626 ENSG00000171132
ENSG00000001626 ENSG00000172367
ENSG00000001626 ENSG00000174827
ENSG00000001626 ENSG00000185532
ENSG00000001626 ENSG00000198689
ENSG00000001626 ENSG00000228405
ENSG00000001631 ENSG00000116473
ENSG00000001631 ENSG00000119185
ENSG00000002016 ENSG00000051180
ENSG00000002016 ENSG00000073111
ENSG00000002016 ENSG00000097007
ENSG00000002016 ENSG00000103275
ENSG00000002016 ENSG00000104884
ENSG00000002016 ENSG00000112118
ENSG00000002016 ENSG00000116030
ENSG00000002016 ENSG00000117748
ENSG00000002016 ENSG00000132383
ENSG00000002016 ENSG00000163161
ENSG00000002016 ENSG00000165392
ENSG00000002016 ENSG00000175595
ENSG00000002330 ENSG00000071242
ENSG00000002330 ENSG00000072062
ENSG00000002330 ENSG00000100784
ENSG00000002330 ENSG00000102096
ENSG00000002330 ENSG00000107643
ENSG00000002330 ENSG00000108953
ENSG00000002330 ENSG00000112290
ENSG00000002330 ENSG00000128245
ENSG00000002330 ENSG00000129473
ENSG00000002330 ENSG00000132155
ENSG00000002330 ENSG00000134308
ENSG00000002330 ENSG00000135116
ENSG00000002330 ENSG00000137193
ENSG00000002330 ENSG00000137764
ENSG00000002330 ENSG00000137875
ENSG00000002330 ENSG00000138814
ENSG00000002330 ENSG00000140379
ENSG00000002330 ENSG00000142208
ENSG00000002330 ENSG00000143384
ENSG00000002330 ENSG00000145335
ENSG00000002330 ENSG00000149269
ENSG00000002330 ENSG00000164924
ENSG00000002330 ENSG00000166913
ENSG00000002330 ENSG00000170027
ENSG00000002330 ENSG00000171552
ENSG00000002330 ENSG00000171791
ENSG00000002330 ENSG00000172531
ENSG00000002330 ENSG00000175793
ENSG00000002330 ENSG00000177189
ENSG00000002330 ENSG00000182944
ENSG00000002330 ENSG00000197747
ENSG00000002330 ENSG00000198355
ENSG00000002330 ENSG00000281877
ENSG00000002586 ENSG00000071539
ENSG00000002586 ENSG00000108424
ENSG00000002586 ENSG00000135018
ENSG00000002586 ENSG00000160803
ENSG00000002586 ENSG00000165689
ENSG00000002586 ENSG00000167996
ENSG00000002586 ENSG00000182718
ENSG00000002586 ENSG00000186591
ENSG00000002586 ENSG00000196262
ENSG00000002746 ENSG00000107404
ENSG00000002746 ENSG00000165702
ENSG00000002746 ENSG00000180879
ENSG00000002746 ENSG00000187555
ENSG00000002822 ENSG00000080986
ENSG00000002822 ENSG00000101004
ENSG00000002822 ENSG00000108312
ENSG00000002822 ENSG00000108788
ENSG00000002822 ENSG00000114019
ENSG00000002822 ENSG00000116478
ENSG00000002822 ENSG00000117650
ENSG00000002822 ENSG00000120498
ENSG00000002822 ENSG00000121058
ENSG00000002822 ENSG00000125952
ENSG00000002822 ENSG00000127511
ENSG00000002822 ENSG00000137699
ENSG00000002822 ENSG00000137822
ENSG00000002822 ENSG00000147140
ENSG00000002822 ENSG00000164109
ENSG00000002822 ENSG00000169375
ENSG00000002822 ENSG00000185519
ENSG00000002822 ENSG00000196591
ENSG00000002822 ENSG00000197321
ENSG00000002834 ENSG00000005249
ENSG00000002834 ENSG00000071539
ENSG00000002834 ENSG00000075624
ENSG00000002834 ENSG00000112559
ENSG00000002834 ENSG00000138669
ENSG00000002834 ENSG00000143632
ENSG00000002834 ENSG00000159251
ENSG00000002834 ENSG00000159840
ENSG00000002834 ENSG00000183386
ENSG00000002834 ENSG00000185532
ENSG00000002834 ENSG00000188313
ENSG00000002834 ENSG00000277273
ENSG00000003056 ENSG00000100083
ENSG00000003056 ENSG00000103365
ENSG00000003056 ENSG00000105355
ENSG00000003056 ENSG00000125447
ENSG00000003056 ENSG00000143839
ENSG00000003147 ENSG00000115661
ENSG00000003147 ENSG00000125863
ENSG00000003147 ENSG00000242689
ENSG00000003147 ENSG00000263012
ENSG00000003393 ENSG00000166913
ENSG00000003400 ENSG00000003402
ENSG00000003400 ENSG00000015475
ENSG00000003400 ENSG00000056558
ENSG00000003400 ENSG00000060339
ENSG00000003400 ENSG00000064012
ENSG00000003400 ENSG00000067182
ENSG00000003400 ENSG00000096696
ENSG00000003400 ENSG00000105141
ENSG00000003400 ENSG00000106144
ENSG00000003400 ENSG00000132906
ENSG00000003400 ENSG00000138794
ENSG00000003400 ENSG00000139687
ENSG00000003400 ENSG00000158796
ENSG00000003400 ENSG00000160570
ENSG00000003400 ENSG00000164305
ENSG00000003400 ENSG00000165806
ENSG00000003400 ENSG00000168040
ENSG00000003400 ENSG00000181222
ENSG00000003400 ENSG00000196954
ENSG00000003400 ENSG00000275618
ENSG00000003400 ENSG00000281766
ENSG00000003402 ENSG00000056558
ENSG00000003402 ENSG00000064012
ENSG00000003402 ENSG00000065559
ENSG00000003402 ENSG00000075618
ENSG00000003402 ENSG00000076984
ENSG00000003402 ENSG00000100242
ENSG00000003402 ENSG00000104312
ENSG00000003402 ENSG00000104365
ENSG00000003402 ENSG00000104824
ENSG00000003402 ENSG00000105202
ENSG00000003402 ENSG00000105401
ENSG00000003402 ENSG00000106144
ENSG00000003402 ENSG00000109320
ENSG00000003402 ENSG00000115524
ENSG00000003402 ENSG00000120889
ENSG00000003402 ENSG00000127191
ENSG00000003402 ENSG00000132155
ENSG00000003402 ENSG00000135655
ENSG00000003402 ENSG00000137275
ENSG00000003402 ENSG00000138794
ENSG00000003402 ENSG00000143801
ENSG00000003402 ENSG00000147443
ENSG00000003402 ENSG00000157927
ENSG00000003402 ENSG00000158796
ENSG00000003402 ENSG00000160570
ENSG00000003402 ENSG00000164305
ENSG00000003402 ENSG00000165806
ENSG00000003402 ENSG00000168040
ENSG00000003402 ENSG00000171552
ENSG00000003402 ENSG00000175390
ENSG00000003402 ENSG00000178952
ENSG00000003402 ENSG00000189091
ENSG00000003402 ENSG00000213741
ENSG00000003402 ENSG00000231617
ENSG00000003402 ENSG00000240972
ENSG00000003436 ENSG00000010438
ENSG00000003436 ENSG00000100985
ENSG00000003436 ENSG00000118113
ENSG00000003436 ENSG00000126218
ENSG00000003436 ENSG00000137673
ENSG00000003436 ENSG00000137801
ENSG00000003436 ENSG00000196611
ENSG00000003436 ENSG00000262406
ENSG00000003436 ENSG00000277571
ENSG00000003756 ENSG00000080345
ENSG00000003756 ENSG00000121931
ENSG00000003987 ENSG00000104643
ENSG00000004059 ENSG00000100280
ENSG00000004059 ENSG00000132254
ENSG00000004059 ENSG00000143398
ENSG00000004059 ENSG00000151693
ENSG00000004059 ENSG00000275338
ENSG00000004142 ENSG00000100325
ENSG00000004142 ENSG00000102804
ENSG00000004142 ENSG00000106628
ENSG00000004142 ENSG00000109472
ENSG00000004142 ENSG00000132646
ENSG00000004142 ENSG00000143416
ENSG00000004399 ENSG00000127603
ENSG00000004399 ENSG00000196189
ENSG00000004455 ENSG00000075089
ENSG00000004455 ENSG00000114784
ENSG00000004455 ENSG00000129214
ENSG00000004455 ENSG00000159023
ENSG00000004455 ENSG00000171444
ENSG00000004455 ENSG00000175104
ENSG00000004455 ENSG00000180370
ENSG00000004455 ENSG00000243678
ENSG00000004455 ENSG00000259384
ENSG00000004455 ENSG00000263528
ENSG00000004468 ENSG00000010278
ENSG00000004468 ENSG00000010610
ENSG00000004468 ENSG00000182866
ENSG00000004468 ENSG00000203747
ENSG00000004468 ENSG00000261371
ENSG00000004478 ENSG00000088832
ENSG00000004478 ENSG00000101266
ENSG00000004478 ENSG00000107537
ENSG00000004478 ENSG00000108854
ENSG00000004478 ENSG00000113580
ENSG00000004478 ENSG00000115170
ENSG00000004478 ENSG00000137265
ENSG00000004478 ENSG00000142230
ENSG00000004478 ENSG00000151623
ENSG00000004478 ENSG00000167210
ENSG00000004478 ENSG00000174842
ENSG00000004478 ENSG00000175354
ENSG00000004478 ENSG00000177556
ENSG00000004487 ENSG00000089902
ENSG00000004487 ENSG00000100325
ENSG00000004487 ENSG00000109103
ENSG00000004487 ENSG00000116478
ENSG00000004487 ENSG00000132305
ENSG00000004487 ENSG00000135365
ENSG00000004487 ENSG00000137500
ENSG00000004487 ENSG00000143379
ENSG00000004487 ENSG00000164404
ENSG00000004487 ENSG00000168148
ENSG00000004487 ENSG00000169083
ENSG00000004487 ENSG00000241468
ENSG00000004660 ENSG00000118515
ENSG00000004660 ENSG00000134072
ENSG00000004660 ENSG00000142208
ENSG00000004660 ENSG00000152495
ENSG00000004660 ENSG00000170027
ENSG00000004660 ENSG00000183049
ENSG00000004660 ENSG00000198668
ENSG00000004700 ENSG00000132383
ENSG00000004700 ENSG00000182481
ENSG00000004700 ENSG00000186432
ENSG00000004776 ENSG00000152137
ENSG00000004776 ENSG00000170027
ENSG00000004799 ENSG00000131828
ENSG00000004799 ENSG00000150768
ENSG00000004799 ENSG00000158022
ENSG00000004838 ENSG00000166925
ENSG00000004846 ENSG00000100804
ENSG00000004897 ENSG00000011485
ENSG00000004897 ENSG00000105325
ENSG00000004897 ENSG00000117399
ENSG00000004897 ENSG00000127445
ENSG00000004897 ENSG00000130177
ENSG00000004897 ENSG00000136603
ENSG00000004897 ENSG00000139687
ENSG00000004897 ENSG00000156970
ENSG00000004897 ENSG00000164109
ENSG00000004897 ENSG00000164162
ENSG00000004897 ENSG00000164305
ENSG00000004897 ENSG00000166949
ENSG00000004897 ENSG00000175387
ENSG00000004897 ENSG00000176248
ENSG00000004897 ENSG00000176386
ENSG00000004897 ENSG00000180818
ENSG00000004897 ENSG00000196510
ENSG00000004939 ENSG00000029534
ENSG00000004939 ENSG00000104267
ENSG00000004939 ENSG00000112077
ENSG00000004939 ENSG00000127022
ENSG00000004939 ENSG00000147889
ENSG00000004939 ENSG00000159023
ENSG00000004939 ENSG00000159251
ENSG00000004939 ENSG00000163798
ENSG00000004939 ENSG00000165025
ENSG00000004939 ENSG00000167434
ENSG00000004939 ENSG00000254087
ENSG00000004948 ENSG00000122679
ENSG00000004948 ENSG00000132329
ENSG00000004948 ENSG00000158301
ENSG00000004948 ENSG00000165471
ENSG00000004948 ENSG00000196924
ENSG00000004948 ENSG00000198668
ENSG00000004975 ENSG00000006194
ENSG00000004975 ENSG00000063244
ENSG00000004975 ENSG00000067560
ENSG00000004975 ENSG00000072958
ENSG00000004975 ENSG00000100592
ENSG00000004975 ENSG00000100614
ENSG00000004975 ENSG00000101751
ENSG00000004975 ENSG00000102981
ENSG00000004975 ENSG00000103126
ENSG00000004975 ENSG00000111667
ENSG00000004975 ENSG00000111676
ENSG00000004975 ENSG00000117360
ENSG00000004975 ENSG00000120500
ENSG00000004975 ENSG00000120896
ENSG00000004975 ENSG00000124813
ENSG00000004975 ENSG00000126583
ENSG00000004975 ENSG00000127191
ENSG00000004975 ENSG00000131721
ENSG00000004975 ENSG00000131931
ENSG00000004975 ENSG00000136238
ENSG00000004975 ENSG00000137486
ENSG00000004975 ENSG00000140320
ENSG00000004975 ENSG00000140481
ENSG00000004975 ENSG00000141480
ENSG00000004975 ENSG00000141510
ENSG00000004975 ENSG00000145365
ENSG00000004975 ENSG00000146425
ENSG00000004975 ENSG00000149532
ENSG00000004975 ENSG00000151929
ENSG00000004975 ENSG00000154229
ENSG00000004975 ENSG00000157110
ENSG00000004975 ENSG00000159210
ENSG00000004975 ENSG00000161203
ENSG00000004975 ENSG00000163530
ENSG00000004975 ENSG00000163877
ENSG00000004975 ENSG00000166228
ENSG00000004975 ENSG00000166501
ENSG00000004975 ENSG00000170967
ENSG00000004975 ENSG00000173218
ENSG00000004975 ENSG00000174804
ENSG00000004975 ENSG00000187778
ENSG00000004975 ENSG00000196150
ENSG00000004975 ENSG00000197279
ENSG00000004975 ENSG00000198742
ENSG00000004975 ENSG00000205937
ENSG00000004975 ENSG00000206181
ENSG00000004975 ENSG00000213923
ENSG00000005007 ENSG00000090581
ENSG00000005007 ENSG00000100084
ENSG00000005007 ENSG00000104419
ENSG00000005007 ENSG00000106263
ENSG00000005007 ENSG00000107581
ENSG00000005007 ENSG00000114127
ENSG00000005007 ENSG00000115762
ENSG00000005007 ENSG00000124214
ENSG00000005007 ENSG00000125351
ENSG00000005007 ENSG00000130713
ENSG00000005007 ENSG00000131069
ENSG00000005007 ENSG00000131721
ENSG00000005007 ENSG00000141543
ENSG00000005007 ENSG00000151461
ENSG00000005007 ENSG00000157106
ENSG00000005007 ENSG00000163125
ENSG00000005007 ENSG00000169062
ENSG00000005007 ENSG00000172795
ENSG00000005007 ENSG00000172890
ENSG00000005007 ENSG00000178896
ENSG00000005007 ENSG00000181222
ENSG00000005007 ENSG00000183011
ENSG00000005007 ENSG00000198952
ENSG00000005007 ENSG00000272886
ENSG00000005020 ENSG00000010810
ENSG00000005020 ENSG00000082074
ENSG00000005020 ENSG00000101336
ENSG00000005020 ENSG00000106799
ENSG00000005020 ENSG00000133246
ENSG00000005020 ENSG00000254087
ENSG00000005022 ENSG00000100906
ENSG00000005022 ENSG00000237289
ENSG00000005059 ENSG00000109906
ENSG00000005073 ENSG00000005339
ENSG00000005073 ENSG00000112312
ENSG00000005073 ENSG00000143995
ENSG00000005075 ENSG00000102978
ENSG00000005075 ENSG00000182568
ENSG00000005075 ENSG00000276072
ENSG00000005102 ENSG00000100146
ENSG00000005102 ENSG00000125813
ENSG00000005102 ENSG00000135903
ENSG00000005156 ENSG00000039650
ENSG00000005156 ENSG00000042088
ENSG00000005156 ENSG00000073050
ENSG00000005156 ENSG00000143543
ENSG00000005156 ENSG00000143799
ENSG00000005175 ENSG00000106799
ENSG00000005194 ENSG00000108010
ENSG00000005243 ENSG00000095139
ENSG00000005243 ENSG00000158623
ENSG00000005249 ENSG00000023516
ENSG00000005249 ENSG00000108599
ENSG00000005249 ENSG00000121057
ENSG00000005249 ENSG00000127914
ENSG00000005249 ENSG00000147081
ENSG00000005249 ENSG00000172915
ENSG00000005249 ENSG00000179841
ENSG00000005249 ENSG00000186471
ENSG00000005339 ENSG00000012048
ENSG00000005339 ENSG00000012822
ENSG00000005339 ENSG00000033800
ENSG00000005339 ENSG00000064393
ENSG00000005339 ENSG00000064835
ENSG00000005339 ENSG00000066336
ENSG00000005339 ENSG00000069399
ENSG00000005339 ENSG00000070770
ENSG00000005339 ENSG00000071564
ENSG00000005339 ENSG00000072310
ENSG00000005339 ENSG00000077782
ENSG00000005339 ENSG00000078177
ENSG00000005339 ENSG00000078399
ENSG00000005339 ENSG00000078900
ENSG00000005339 ENSG00000080603
ENSG00000005339 ENSG00000084676
ENSG00000005339 ENSG00000085276
ENSG00000005339 ENSG00000087095
ENSG00000005339 ENSG00000091831
ENSG00000005339 ENSG00000095002
ENSG00000005339 ENSG00000095794
ENSG00000005339 ENSG00000100280
ENSG00000005339 ENSG00000100393
ENSG00000005339 ENSG00000100644
ENSG00000005339 ENSG00000100784
ENSG00000005339 ENSG00000100968
ENSG00000005339 ENSG00000101057
ENSG00000005339 ENSG00000101076
ENSG00000005339 ENSG00000101096
ENSG00000005339 ENSG00000101216
ENSG00000005339 ENSG00000101224
ENSG00000005339 ENSG00000101266
ENSG00000005339 ENSG00000101412
ENSG00000005339 ENSG00000101945
ENSG00000005339 ENSG00000102145
ENSG00000005339 ENSG00000102554
ENSG00000005339 ENSG00000103653
ENSG00000005339 ENSG00000103671
ENSG00000005339 ENSG00000104973
ENSG00000005339 ENSG00000105392
ENSG00000005339 ENSG00000106571
ENSG00000005339 ENSG00000107796
ENSG00000005339 ENSG00000108312
ENSG00000005339 ENSG00000108465
ENSG00000005339 ENSG00000108511
ENSG00000005339 ENSG00000108654
ENSG00000005339 ENSG00000108773
ENSG00000005339 ENSG00000108924
ENSG00000005339 ENSG00000110713
ENSG00000005339 ENSG00000111206
ENSG00000005339 ENSG00000111361
ENSG00000005339 ENSG00000111424
ENSG00000005339 ENSG00000112658
ENSG00000005339 ENSG00000113580
ENSG00000005339 ENSG00000114166
ENSG00000005339 ENSG00000115170
ENSG00000005339 ENSG00000115415
ENSG00000005339 ENSG00000115641
ENSG00000005339 ENSG00000116044
ENSG00000005339 ENSG00000116062
ENSG00000005339 ENSG00000116478
ENSG00000005339 ENSG00000116809
ENSG00000005339 ENSG00000117707
ENSG00000005339 ENSG00000118260
ENSG00000005339 ENSG00000118513
ENSG00000005339 ENSG00000120093
ENSG00000005339 ENSG00000120094
ENSG00000005339 ENSG00000120265
ENSG00000005339 ENSG00000120738
ENSG00000005339 ENSG00000121774
ENSG00000005339 ENSG00000121864
ENSG00000005339 ENSG00000123268
ENSG00000005339 ENSG00000123405
ENSG00000005339 ENSG00000124151
ENSG00000005339 ENSG00000124496
ENSG00000005339 ENSG00000125398
ENSG00000005339 ENSG00000125733
ENSG00000005339 ENSG00000125826
ENSG00000005339 ENSG00000125931
ENSG00000005339 ENSG00000126351
ENSG00000005339 ENSG00000126456
ENSG00000005339 ENSG00000126767
ENSG00000005339 ENSG00000128245
ENSG00000005339 ENSG00000128710
ENSG00000005339 ENSG00000129152
ENSG00000005339 ENSG00000133740
ENSG00000005339 ENSG00000134046
ENSG00000005339 ENSG00000134954
ENSG00000005339 ENSG00000135100
ENSG00000005339 ENSG00000135679
ENSG00000005339 ENSG00000136352
ENSG00000005339 ENSG00000136826
ENSG00000005339 ENSG00000136997
ENSG00000005339 ENSG00000137270
ENSG00000005339 ENSG00000137309
ENSG00000005339 ENSG00000137574
ENSG00000005339 ENSG00000137709
ENSG00000005339 ENSG00000137947
ENSG00000005339 ENSG00000138162
ENSG00000005339 ENSG00000138378
ENSG00000005339 ENSG00000139372
ENSG00000005339 ENSG00000140044
ENSG00000005339 ENSG00000140262
ENSG00000005339 ENSG00000140396
ENSG00000005339 ENSG00000140464
ENSG00000005339 ENSG00000141456
ENSG00000005339 ENSG00000141510
ENSG00000005339 ENSG00000141646
ENSG00000005339 ENSG00000141905
ENSG00000005339 ENSG00000141985
ENSG00000005339 ENSG00000142453
ENSG00000005339 ENSG00000143171
ENSG00000005339 ENSG00000149308
ENSG00000005339 ENSG00000150907
ENSG00000005339 ENSG00000151849
ENSG00000005339 ENSG00000152495
ENSG00000005339 ENSG00000154727
ENSG00000005339 ENSG00000157557
ENSG00000005339 ENSG00000159692
ENSG00000005339 ENSG00000160224
ENSG00000005339 ENSG00000161021
ENSG00000005339 ENSG00000162419
ENSG00000005339 ENSG00000162521
ENSG00000005339 ENSG00000162599
ENSG00000005339 ENSG00000163041
ENSG00000005339 ENSG00000163132
ENSG00000005339 ENSG00000163435
ENSG00000005339 ENSG00000163877
ENSG00000005339 ENSG00000163932
ENSG00000005339 ENSG00000164330
ENSG00000005339 ENSG00000164442
ENSG00000005339 ENSG00000165462
ENSG00000005339 ENSG00000165556
ENSG00000005339 ENSG00000166888
ENSG00000005339 ENSG00000166949
ENSG00000005339 ENSG00000167565
ENSG00000005339 ENSG00000168036
ENSG00000005339 ENSG00000168610
ENSG00000005339 ENSG00000169083
ENSG00000005339 ENSG00000169856
ENSG00000005339 ENSG00000170166
ENSG00000005339 ENSG00000170430
ENSG00000005339 ENSG00000170485
ENSG00000005339 ENSG00000170558
ENSG00000005339 ENSG00000170581
ENSG00000005339 ENSG00000170689
ENSG00000005339 ENSG00000171720
ENSG00000005339 ENSG00000172216
ENSG00000005339 ENSG00000172977
ENSG00000005339 ENSG00000173039
ENSG00000005339 ENSG00000173917
ENSG00000005339 ENSG00000175387
ENSG00000005339 ENSG00000177189
ENSG00000005339 ENSG00000177606
ENSG00000005339 ENSG00000178573
ENSG00000005339 ENSG00000178950
ENSG00000005339 ENSG00000179833
ENSG00000005339 ENSG00000180318
ENSG00000005339 ENSG00000181222
ENSG00000005339 ENSG00000181472
ENSG00000005339 ENSG00000181965
ENSG00000005339 ENSG00000182481
ENSG00000005339 ENSG00000182742
ENSG00000005339 ENSG00000182944
ENSG00000005339 ENSG00000184384
ENSG00000005339 ENSG00000184402
ENSG00000005339 ENSG00000184481
ENSG00000005339 ENSG00000184937
ENSG00000005339 ENSG00000185122
ENSG00000005339 ENSG00000185697
ENSG00000005339 ENSG00000187109
ENSG00000005339 ENSG00000187514
ENSG00000005339 ENSG00000196092
ENSG00000005339 ENSG00000197019
ENSG00000005339 ENSG00000197063
ENSG00000005339 ENSG00000197157
ENSG00000005339 ENSG00000197386
ENSG00000005339 ENSG00000198646
ENSG00000005339 ENSG00000198911
ENSG00000005339 ENSG00000213341
ENSG00000005339 ENSG00000221869
ENSG00000005339 ENSG00000228575
ENSG00000005339 ENSG00000231617
ENSG00000005339 ENSG00000245848
ENSG00000005339 ENSG00000253293
ENSG00000005339 ENSG00000255150
ENSG00000005339 ENSG00000257923
ENSG00000005339 ENSG00000260027
ENSG00000005339 ENSG00000269335
ENSG00000005339 ENSG00000269404
ENSG00000005339 ENSG00000274176
ENSG00000005339 ENSG00000275410
ENSG00000005339 ENSG00000275746
ENSG00000005339 ENSG00000276561
ENSG00000005339 ENSG00000276644
ENSG00000005339 ENSG00000281877
ENSG00000005381 ENSG00000047457
ENSG00000005421 ENSG00000118137
ENSG00000005421 ENSG00000120885
ENSG00000005421 ENSG00000163631
ENSG00000005471 ENSG00000143575
ENSG00000005513 ENSG00000105880
ENSG00000005513 ENSG00000122877
ENSG00000005513 ENSG00000135903
ENSG00000005513 ENSG00000136931
ENSG00000005513 ENSG00000140262
ENSG00000005513 ENSG00000152804
ENSG00000005513 ENSG00000171794
ENSG00000005513 ENSG00000177606
ENSG00000005513 ENSG00000185591
ENSG00000005513 ENSG00000198914
ENSG00000005513 ENSG00000205927
ENSG00000005513 ENSG00000230336
ENSG00000005513 ENSG00000245848
ENSG00000005700 ENSG00000116741
ENSG00000005700 ENSG00000128739
ENSG00000005700 ENSG00000156976
ENSG00000005700 ENSG00000169217
ENSG00000005810 ENSG00000030110
ENSG00000005810 ENSG00000127947
ENSG00000005810 ENSG00000136997
ENSG00000005810 ENSG00000170027
ENSG00000005812 ENSG00000113558
ENSG00000005844 ENSG00000010017
ENSG00000005844 ENSG00000076662
ENSG00000005844 ENSG00000105376
ENSG00000005844 ENSG00000134086
ENSG00000005844 ENSG00000158769
ENSG00000005844 ENSG00000262418
ENSG00000005882 ENSG00000063241
ENSG00000005882 ENSG00000110435
ENSG00000005882 ENSG00000118515
ENSG00000005882 ENSG00000131828
ENSG00000005882 ENSG00000142208
ENSG00000005882 ENSG00000150768
ENSG00000005882 ENSG00000152256
ENSG00000005882 ENSG00000169635
ENSG00000005882 ENSG00000197386
ENSG00000005884 ENSG00000010278
ENSG00000005884 ENSG00000035862
ENSG00000005884 ENSG00000085117
ENSG00000005884 ENSG00000110756
ENSG00000005884 ENSG00000115414
ENSG00000005884 ENSG00000115641
ENSG00000005884 ENSG00000116977
ENSG00000005884 ENSG00000136717
ENSG00000005884 ENSG00000144381
ENSG00000005884 ENSG00000150093
ENSG00000005884 ENSG00000168615
ENSG00000005884 ENSG00000177697
ENSG00000005884 ENSG00000179218
ENSG00000005884 ENSG00000183155
ENSG00000005884 ENSG00000214063
ENSG00000005893 ENSG00000064601
ENSG00000005893 ENSG00000154277
ENSG00000005893 ENSG00000221838
ENSG00000005961 ENSG00000074201
ENSG00000005961 ENSG00000110799
ENSG00000005961 ENSG00000115307
ENSG00000005961 ENSG00000135218
ENSG00000005961 ENSG00000137076
ENSG00000005961 ENSG00000139219
ENSG00000005961 ENSG00000164692
ENSG00000005961 ENSG00000171560
ENSG00000005961 ENSG00000177885
ENSG00000005961 ENSG00000179218
ENSG00000005961 ENSG00000180210
ENSG00000005961 ENSG00000185043
ENSG00000005961 ENSG00000259207
ENSG00000005981 ENSG00000166135
ENSG00000006007 ENSG00000090104
ENSG00000006007 ENSG00000116741
ENSG00000006007 ENSG00000143333
ENSG00000006007 ENSG00000171700
ENSG00000006015 ENSG00000112559
ENSG00000006016 ENSG00000122756
ENSG00000006016 ENSG00000175505
ENSG00000006062 ENSG00000023445
ENSG00000006062 ENSG00000056558
ENSG00000006062 ENSG00000064012
ENSG00000006062 ENSG00000065559
ENSG00000006062 ENSG00000070061
ENSG00000006062 ENSG00000077150
ENSG00000006062 ENSG00000080824
ENSG00000006062 ENSG00000082512
ENSG00000006062 ENSG00000089009
ENSG00000006062 ENSG00000089220
ENSG00000006062 ENSG00000096384
ENSG00000006062 ENSG00000102882
ENSG00000006062 ENSG00000104365
ENSG00000006062 ENSG00000105401
ENSG00000006062 ENSG00000106070
ENSG00000006062 ENSG00000107968
ENSG00000006062 ENSG00000110700
ENSG00000006062 ENSG00000115290
ENSG00000006062 ENSG00000122406
ENSG00000006062 ENSG00000127191
ENSG00000006062 ENSG00000131323
ENSG00000006062 ENSG00000135341
ENSG00000006062 ENSG00000135960
ENSG00000006062 ENSG00000137275
ENSG00000006062 ENSG00000141738
ENSG00000006062 ENSG00000142534
ENSG00000006062 ENSG00000146648
